sentence1,sentence2,similarity
"The man and the boy are standing at the top of the stairs, which are outdoors",The guitar is being played by nobody,-0.10513154
just about anything can be grown indoors without natural sunlight .,"turkish pm , president clash over reply to protests",-0.10379945
a man is playing an acoustic guitar and singing into a microphone .,"tocqueville thought in the long run , nothing can be really opposed this trend .",-0.10246473
the nature was so amazing ...,north korea ' postpones ' family unions with south korea,-0.10113121
us house republicans eye reluctant ryan for speaker,the boy fell off his bike .,-0.099799335
A shirtless man is escorting a horse that is pulling a carriage along a paved road,un adopts syrian chemical weapons resolution,-0.09846473
a girl is riding a horse .,"the farther away , the faster the galaxies move away from us .",-0.09713047
"April 15, 2020 Ottawa, ON Health Canada

COVID-19 is a global public health challenge that has changed the daily lives of people around the world. During these difficult times, it is critical that Canadians be able to obtain credible information and access services to support their mental health and wellbeing.

That's why today, the Honourable Patty Hajdu, Minister of Health, launched a new portal dedicated to mental wellness on Canada.ca/coronavirus and the Canada COVID-19 app. Wellness Together Canada will connect Canadians to peer support workers, social workers, psychologists and other professionals for confidential chat sessions or phone calls, and will make it easier to find credible information and help address mental health and substance use issues.

The portal is the result of the work of a broad consortium of organizations with experience in providing digital mental health and substance use support, led by Stepped Care Solutions, Kids Help Phone, Homewood Health and Greenspace Health. Wellness Together Canada is the first and only mental health platform of its kind for people of all ages, in every province and territory.



Special thanks to supporting partners including:

• Bell Let's Talk

• Canada Health Infoway

• Mental Health Commission of Canada

• Canadian Psychological Association

• Medavie",A man in a red jacket and khaki pants is walking through an European state,-0.09579966
there was not either qualified majority within this parliament to come back to the article 272 .,"authorities in ohio , indiana and michigan have searched for the bodies .",-0.094466895
obama to deliver statement on syria at white house at 1 : 15 pm,bioreliance 's stock closed down 2 cents yesterday at $ 47.98 per share .,-0.09313494
A bicycle is being ridden by a man,"north american markets grabbed early gains monday morning , as earnings season begins to slow and economic indicators take the spotlight .",-0.09179994
report / ratio maij-weggen ( a5-0323 / 2000 ),There is no water being drunk by a cat,-0.090465665
Two young kids are eating corndogs,It depends on what you want to achieve.,-0.08913418
a puppy with big ears chewing on a stick .,appoint to a clerical posts .,-0.08779993
the event of fading and gradually vanishing from sight .,Garlic is being chopped by a woman,-0.086467974
government of canada supports women 's safety in regina,A squirrel is crazily spinning around in circles,-0.08513427
syrian forces kill teen in aleppo protests,the next court session will be when the three-judge tribunal announces its verdict in mid-february .,-0.08380211
A tennis player is jumping to the left,Three men are sitting on a mountainside and looking at the view with a pair of binoculars,-0.08246756
throw a glance at ; take a brief look at .,"dunlap won both the swimsuit competition and the talent portion of the competition , singing "" if i could . """,-0.08113465
"provide evidence for ; show by one 's behavior , attitude , or external attributes ; embody .",6.6-mag quake strikes off eastern Indonesia,-0.079802126
"american masters : arthur miller , elia kazan and the blacklist : none without sin ( wed .",A man is playing his guitar at Joe's Cafe.,-0.07846808
A boy is comfortably sitting in a room and playing a piano by a lamp,Three guys in speedos have their feet up on the railing of a boat getting a tan.,-0.0771355
a project or undertaking,australian unemployment up to 5.1 percent,-0.07580237
a woman is riding a horse on a beach .,blast kills nine in southern afghanistan : officials,-0.07446926
furnish with an opening to allow air to circulate or gase to escape .,There is no dog running on the road,-0.0731357
maldives court issues arrest warrant for former president,the pagerank depends on the pagerank rating and number of all pages that have links to it .,-0.07180244
the nature was so amazing ...,australian unemployment up to 5.1 percent,-0.07047038
a black dog is biting a light brown dogs ear in a playful manner .,It has a margin of error of plus or minus 4 percentage points.,-0.069136895
"The newly launched Reviews of Public Bodies programme will examine the operations of all arm’s-length bodies in England, including the Arts Council, the BFI, the National Lottery Community Fund and Historic England, to assess whether ""they should be abolished or retained""",A man is patting an alligator on the mouth,-0.06780402
"As the country gears up to celebrate the much-awaited Holi festival on Tuesday, 10 March, the Delhi traffic police has come out with a special traffic advisory to ensure smooth traffic, and more importantly to curb rash driving and road accidents on the day.

It states, “ Delhi Traffic Police has made elaborate traffic arrangements to ensure safety of motorists on roads and check the incidents of drunken driving, over-speeding, reckless driving, zig-zag driving, dangerous driving, red light jumping, triple riding, driving by minor, driving/riding without helmet, performing stunts on two-wheelers, etc.”",michael schiavo has argued that his wife never wanted to be kept alive artificially .,-0.06647096
children are playing on a trampoline in the snow .,a woman is riding a donkey .,-0.06513802
"the assertion is false , at least as you 've restated it here .",The man is standing outdoor and the boy is falling over the bottom of the stairs,-0.06380482
us says syria may have used sarin gas in chemical weapons,i don 't like many flavored drinks .,-0.062471252
minn . terminal reopens after bag causes evacuation,inheritance is an important feature in object orientated programming .,-0.061139073
skiing is a sport where taking lessons pays off very quickly .,"indeed , intolerance goes right to the top of the turkish government .",-0.059805498
A little boy in a pink shirt is playing t-ball and taking a swing,an indian government official spoke on condition of anonymity .,-0.058472812
People are dancing outside.,a woman with a viking hat on .,-0.057139188
""" i had mainly been "" is fine , in the context you 're using it .",A man is patting an alligator on the mouth,-0.05580614
Tiles are being broken with his hands by a man,A dog is near the red ball in the air,-0.054473292
a technical stop is for the benefit of the plane .,"mr howard also said yesterday that hicks would be fairly treated , saying he had faith in the us justice system .",-0.053139586
other means should be found .,palestinian diplomat dies in prague blast,-0.051807508
There is no parrot speaking,is it appropriate to send a gift to a professor for an online course ?,-0.050473902
pakistan 's musharraf arrives at court for first time,"to reach brad cooper , johnson county municipal reporter , call ( 816 ) 234-7724 or send e-mail to bcooper @ kcstar.com .",-0.049141053
britain set to deport of abu qatada,a girl is riding a horse .,-0.047807198
chim : a vivid retrospective of europe,george zimmerman found not guilty of trayvon martin murder,-0.0464744
a male bee whose function is to fertilize the queen,"ambient conditions of temperature , precipitation , windiness , and sunniness pertain at a certain place and time. further specification of the conditions that pertain may also be indicated .",-0.045141853
stingless male bee in a colony of social bees ( especially honeybees ) whose sole function is to mate with the queen .,"on tuesday , before byrd 's speech , fleischer said bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing .",-0.04380867
both bulbs a and c still have a closed path,mandela in hospital for 3rd day,-0.04247493
jonny bairstow and eoin morgan shine for england in mumbai,A waterfall is flowing out of a shallow pool,-0.041142266
u.s. income tax & charitable donations : how much is income tax reduced by donations ?,cyber attacks are considered a growing threat to military and civilian computer networks .,-0.039809145
when an ally declines,The man is not riding a horse by a creek,-0.038475886
Several people are gathered around a fire at night,a tan puppy being petted .,-0.037142955
the act of copying the actions of someone else .,both bulbs a and c still have a closed path,-0.035809714
a woman is playing a flute .,"take a walk for one 's health or to aid digestion , as after a meal .",-0.03447714
"as i have already explained in second reading , is at the root of this directive .",the black dog leaps off the dock and into the water .,-0.033143274
The small bee is landing on a bunch of yellow flowers,One man is turning off the microwave,-0.031810265
The young girl in blue is jumping in the air,"and it can store more than a gigabyte of information - equivalent to 1,000 high quality images or around 12 hours of music - in just one cubic centimetre .",-0.030477148
"simple answer is yes , flower shoots on lettuce is a sure sign of bolting .",A man is cutting a paper plate,-0.02914391
britain set to deport of abu qatada,boy and girl running along the beach .,-0.027811278
The lady is breaking raw eggs into a bowl,A horse is being ridden by a man,-0.02647822
terminal is connected to terminal 6,"as i have already explained in second reading , a crisis is to the basis of this amendment of the directive .",-0.025144935
A black man is walking on the pavement,The woman is wearing red.,-0.023812372
A woman is chopping a red onion,"A crane, which is large and white, is flying near the water",-0.022478992
a girl is riding a horse .,the reader attends to a text to process its information. sometimes a particular kind of phenomenon is sought in the text .,-0.021145843
egypt court orders release of mubarak,both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .,-0.019813122
The dogs play in the snow on hind legs.,"a man and woman stand , smiling for camera .",-0.018479638
a girl is riding a horse .,"The new worm affects these Windows systems: 2000, XP, NT 4.0 and Server 2003.",-0.017146898
A musician is playing a keyboard,george zimmerman verdict propels cable news into talkradio mode,-0.015813613
"6 dead , 33 hurt in cotabato blast",i 'm regretful that it has to come to this for some .,-0.014480302
the man sang and played his guitar .,the reader attends to a text to process its information. sometimes a particular kind of phenomenon is sought in the text .,-0.01314734
do quy doan is a spokesman for the vietnamese ministry of culture and information .,the unity must be in balance .,-0.011814403
us marines killed in base attack,"and it can store more than a gigabyte of information - equivalent to 1,000 high quality images or around 12 hours of music - in just one cubic centimetre .",-0.010481083
a black dog emerges from the water with a white ball in its mouth .,There is no woman in a purple top walking a bicycle between two stone columns,-0.009147117
israel conducts airstrike on syria,"put down by force , intimidation , or authority , as of a person ; correct by punishment or discipline .",-0.007815131
some good news for a change more lives being saved - cancer death rates drop 20 % ...,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard .,-0.006481918
France fears extremists will benefit from Egypt violence,a girl does a back bend on the beach .,-0.0051483964
a man is doing tricks with a soccer ball .,india govt rejects proposal to shut petrol pumps at night,-0.00381571
"the old version of the european reaction ( what psychologists call "" ' s desire dollar "" ) will become more pervasive .","liberal elbaradei named egypt pm , islamists cry foul",-0.0024825584
smell by inhaling through the nose,it 's obviously possible for it to leave the field without harm - it occurred .,-0.0011495388
obama pledges to make new health care law work,The woman is not slicing an onion with a knife,0.00018355061
because the battery runs in a closed circuit .,a man plays the piano .,0.0015164756
A person is lying on the top of the rocks with clouds behind them,bulb a will burn out with bulb c,0.0028500701
the act of surrendering an asset,vietnam 's drug laws are among the world 's strictest laws .,0.004182906
public employees can unionize because the law allows them to .,a day of rage in bahrain,0.0055160187
bending the steakhouse rules # food # eatingout,"a man and woman stand , smiling for camera .",0.006849004
A young child is under a rock climbing wall which is indoors,the man poses for a photo in front of the train .,0.008182064
two goats standing in a field by a tree .,cyclone formation is not expected during the next hours .,0.009515552
outrage after reports emerge about 6-year-old indian girl raped at school,is it appropriate to send a gift to a professor for an online course ?,0.010848082
live to eat or eat to live ? i take the former .,how do i wire a combo with two supplies ?,0.012181771
Point is: know what you want and don't be afraid to ask for it.,A cat is eating some corn,0.01351466
The man is not riding a horse by a creek,"after this , it is using this to pick the best overall path .",0.014847289
it is the same idea as what aristotle called the unmoved mover .,to say that it 's all america 's fault is not correct .,0.016180627
4 foreigners among 9 killed in Kabul hotel attack,a white dog running over a bridge .,0.017513774
jonny bairstow and eoin morgan shine for england in mumbai,"position "" eliminated "" . hmm . i read "" exterminated "" . times executive is leaving",0.01884699
"many children , instead of being motivated by reward are motivated by being in control .",the objects you are refering to are actually two different objects : asteroids and comets .,0.020179968
homs offensive kills 200,lionel ritchie dances while standing on the ceiling .,0.021512948
A person is absently cutting mushrooms with a knife,A young boy has a red fishing pole.,0.02284638
zambia 's ex-president rupiah banda arrested,"put down by force , intimidation , or authority , as of a person ; correct by punishment or discipline .",0.024179325
"make physical contact with , possibly with the effect of physically manipulating .",A child is swimming underwater in a pool,0.025512317
"a living room with a blue sofa , camp bed , wooden bench and dresser .","other changes in the plan refine his original vision , libeskind said .",0.026845202
the reader attends to a text to process its information. sometimes a particular kind of phenomenon is sought in the text .,and this gross mistake is conducting russia policy to his downfall .,0.028178714
"my experience with danios has that they always have been "" bossy "" fish .",a lone cow sits in the cold of the yard .,0.02951165
"obama , romney prepare to debate","i would not accelerate things , to avoid getting worse grades that you want .",0.03084459
suu kyi urges party unity amid squabbles,The man in a grey t-shirt is sitting on a rock in front of the waterfall,0.03217769
Southwest said its traffic was up 4.6 percent in the quarter on a capacity increase of 4.2 percent.,a woman is riding a donkey .,0.033511166
"move to a lower position , terminate something","synthax _ terror 2 : : "" american taliban "" john walker lindh wins case over muslim group prayer in prison",0.034843624
libya abruptly closes its borders with four countries,double jeopardy actually enforces a jury nullification .,0.03617696
"ambient conditions of temperature , precipitation , windiness , and sunniness pertain at a certain place and time. further specification of the conditions that pertain may also be indicated .","break down , literally or metaphorically .",0.037509706
The men are playing with a ball,australian unemployment up to 5.1 percent,0.038843155
boy given pot to manage his autism,deprive of courage or hope ; take away hope from ; cause to feel discouraged .,0.040176198
"whenever we pick her up from all but one of the teachers , her sheet says she was changed at 4 : 30ish and when i change her again at 6 : 30 or 7 her diaper is fine .",brooks pleads not guilty at phone hacking hearing,0.041509215
"a greek-speaking slave ( δούλος , doulos ) i think would call his master κύριος ( translit : kurios ; lord , master , sir ; vocative form : κύριε ) .",a cat is pooping into a toilet .,0.04284254
The people are not sitting on a bench in front of a restaurant,A woman is coating a pork chop,0.044175435
buy a 3 panel screen and use it to separate the work area from the sleeping area .,microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message .,0.045508552
"A crane, which is large and white, is flying near the water","if a term occurs in the document , the value will be non-zero in the vector .",0.046841774
Mars rover collects first bedrock sample,a physical difficulty or obstacle,0.04817471
i can 't see his death reducing the scale of the ' war on terror ' ..,gazans fire 89 rockets ; cabinet approves reserve call-up,0.049507827
the nature was so amazing ...,government of canada supports women 's safety in regina,0.05084098
a speaker characterizes the intensity of an attribute of an entity by a degree .,the nobel prize for economy has been awarded to the american paul krugman for his research on trade models and localisation of business .,0.052173518
a black dog is biting a light brown dogs ear in a playful manner .,a black vehicle parked with a vies of low-lying mountains .,0.053507246
The couple was on the bed.,"take a walk for one 's health or to aid digestion , as after a meal .",0.05484053
many of the attacks originated abroad .,A boy in red jumping into a sandbox.,0.05617433
"the low person bit pissed me off , but the prose that followed was so good !",The woman in the white sweater is not drawing a tattoo on the hand of a teenager,0.05750651
a bicycle is parked outside a bookstore .,a baseball player throws the ball .,0.05884002
us marines killed in base attack,a baseball player throws the ball .,0.060172074
sometimes i fantasize about having power .,"whenever we pick her up from all but one of the teachers , her sheet says she was changed at 4 : 30ish and when i change her again at 6 : 30 or 7 her diaper is fine .",0.061506502
A monkey is kicking a person,the man sat in his chair and stared .,0.06283931
this just warmed my heart : ada bryant and robert haire,the people versus putin,0.06417176
"the low person bit pissed me off , but the prose that followed was so good !",The woman is putting away a flute,0.06550518
A badger is shrewdly digging the earth,deprive of courage or hope ; take away hope from ; cause to feel discouraged .,0.06683848
the lady cracked an egg for the mixer .,man is carrying a tool box down the sidewalk .,0.068171054
a person wearing a helmet sits on a bicycle on a sunny day .,The orange rescue boat is not rushing across the water,0.06950444
start them as early as possible .,china 's cabinet promises to boost economy,0.07083782
and they definitely shouldn 't be forcing anyone to pay for someone else 's contraception & abortions .,"liberal elbaradei named egypt pm , islamists cry foul",0.07217018
A dog is chasing a ball on the grass,A man is playing his guitar at Joe's Cafe.,0.073503345
A woman is playing the keyboard and a man is dancing,"ms cohen alon 's lawyer , donald levine , confirmed she tried to sell the story in february .",0.07483634
a woman is slicing meat with a knife .,"# coder # outsources own job to # china for a # profit , gets fired .",0.076169595
"we have four versions - one each with solo male or female voices , an interpretation with choir and an instrumental version .","the problem is us , through and through .",0.07750257
this is a great one ...,pooping man killed in fall between subway cars,0.07883575
make impure ; make radioactive,Two men are sitting in the room.,0.08016953
the occupants of a floor .,A woman is chopping a red onion,0.081501745
Point is: know what you want and don't be afraid to ask for it.,Our current vehicles will be in museums when everyone has their own aircraft.,0.08283547
There is no parrot speaking,"a crowd of people stand on a rural road , a field behind them , a forest in front .",0.084168606
us and russia agree syria arms deal in geneva,What are you goals?,0.08550132
"position "" eliminated "" . hmm . i read "" exterminated "" . times executive is leaving","be reflected as heat , light , or shock waves ; .",0.086834736
"the state wants to kill the wolves in approximately a 1,700-square-mile area near the village of mcgrath .","tocqueville thought in the long run , nothing can be really opposed this trend .",0.088167384
A person is riding a motorbike in the event related to motocross,"break down , literally or metaphorically .",0.08950026
the nature was so amazing ...,People are dancing outside.,0.09083348
"of saturday evening , representatives of legislators rencontrèrent the us treasury secretary henry paulson , in order to give the bottom of the government a final form .","obama , romney prepare to debate",0.09216543
"he said he wasn 't bothered by polls and that he would continue to do what he believed to be right , in both foreign and domestic policy .",The expression of miR-146a has been found to be up-regulated in cervical cancer.,0.09349961
"Leftover Unexploded Ordnance (UXO)

Unexploded ordnance (UXO) are explosive weapons (bombs, bullets, shells, grenades, land mines, naval mines, etc.) that did not explode when they were employed and still pose a risk of detonation, potentially many decades after they were used or discarded. The majority of UXO in Lao are cluster bombs.

A cluster bomb is a small explosive submunition or bomblet that is delivered to its target in a large canister or shell.

Cluster bombs are indiscriminate. They cannot distinguish between civilian and military targets. Their wide-area coverage and poor targeting mechanisms nearly guarantee that unintended victims will die or be injured, even when the weapons function as designed.

Cluster munitions continue to kill long after a war ends because these weapons often fail to explode on impact as designed. (Source: Mennonite Central Committee)

To see how a cluster bomb works and how it is detected and detonated, view the Multimedia Interactive Center (MIC).","break down , literally or metaphorically .",0.09483254
"move to a lower position , terminate something",messi scores 4 to send guardiola off with victory,0.09616604
i think there are a number of high-profile crimes where criminals are held long long after the point where they are a danger to anyone .,plane crash in ghana kills at least 10,0.09749884
a man and a woman in glasses blow bubbles .,The tall person is setting fire to the cameras,0.09883213
looks like we could get something right,close up of a white sheep with a black head .,0.10016446
"yes , dew ( wetness in the environment ) factor can change the direction of a match .",A person is riding a motorbike in the event related to motocross,0.10149819
government of canada supports women 's safety in regina,"but just as the european union itself , and this will happen .",0.10283148
"the old version of the european reaction ( what psychologists call "" ' s desire dollar "" ) will become more pervasive .","cnn recent nightclub tragedies : on saturday , a massive fire at the kiss nightclub in southern brazil killed at l ...",0.10416561
"as i have already explained in second reading , is at the root of this directive .",the retailer said it came to the decision after hearing the opinions of customers and associates .,0.10549874
provide ( usually but not necessarily food ) ;,"as i have already explained in second reading , a crisis is to the basis of this amendment of the directive .",0.10683122
throw a glance at ; take a brief look at .,a young man is talking to a leaf .,0.10816431
a red two story bus driving along the street .,There is no woman in a purple top walking a bicycle between two stone columns,0.10949664
bending the steakhouse rules # food # eatingout,"in kenya , attackers used ' less is more ' strategy",0.1108301
"many children , instead of being motivated by reward are motivated by being in control .",being a university student .,0.11216323
Vietnamese citizens need a visa to visit the USA.,A man is putting away a carrot,0.113496155
the lady cracked an egg for the mixer .,"# coder # outsources own job to # china for a # profit , gets fired .",0.114829354
the unity must be in balance .,A soccer ball is not rolling into a goal net,0.11616202
suu kyi urges party unity amid squabbles,navy panel urges ouster of officer who faked death,0.11749533
furnish with an opening to allow air to circulate or gase to escape .,"the old version of the european reaction ( what psychologists call "" ' s desire dollar "" ) will become more pervasive .",0.11882836
the man sang and played his guitar .,"but what i said to myself was "" do i deserve this for the rest of my life or do i deserve better ? """,0.120163135
turkish pm urges to end protests in istanbul,I am in a similar situation.,0.12149426
"investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .","what the papers say , aug. 19 , 2013",0.12282751
"three dogs , one white and two brown , are running together on a field of grass .",The food on the trays is being eaten by the kittens,0.12416096
close up of a white sheep with a black head .,pc david rathband : twin brother 's fears for his ' bestest mate',0.12549353
as per your original question : the wikipedia section does not claim that joseph p kennedy bought john f kennedy 's victory .,the politicization of securities market,0.1268279
A horse is being ridden by a guy,pc david rathband : twin brother 's fears for his ' bestest mate',0.12815945
Two dogs and a cat resting on a couch.,A white dog with light brown markings has a stick in his mouth and his paws in the snow.,0.12949243
( finally ) do something or be somewhere,. sinful people do not get to heaven .,0.13082634
u.s. income tax & charitable donations : how much is income tax reduced by donations ?,makes me feel all festive .,0.13215828
double jeopardy actually enforces a jury nullification .,"but just as the european union itself , and this will happen .",0.1334927
"the low person bit pissed me off , but the prose that followed was so good !",A badger is shrewdly digging the earth,0.13482578
defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client .,"see , it 's a tax break to companies and corporations that hire vets .",0.1361586
one witness told anatolian he saw the plane on fire while it was still in the air .,A stuntman on a bike is in the air near a body of water,0.13749284
zen report : ain 't easy being high maintenance,it 's obviously possible for it to leave the field without harm - it occurred .,0.13882565
The man is not riding a horse by a creek,A man is patting an alligator on the mouth,0.14015839
"he will be paid $ 395,000 per year , up from atkinson 's current salary of $ 361,400 .",a man walks toward a policeman standing in a crosswalk on a city street .,0.1414916
"but the american police have basically created this whole scenario and lead him into it , feeding him along ?",senator unveils bill to limit semiautomatic arms,0.1428234
biden calls for trust in building ‘ new relationship ’ with china,how do i fix a hole / gap between my shower tile and the dry wall next to it ?,0.14415751
A person by some cameras is blowing on a burning torch,A soccer ball is not rolling into a goal net,0.14549391
feds drop ' morning-after pill ' appeal,"position "" eliminated "" . hmm . i read "" exterminated "" . times executive is leaving",0.14682108
s. korea demands talks with n. korea on closed factory,a young man is talking to a leaf .,0.14815718
group of people defined by a specific profession,other means should be found .,0.14948866
a woman is writing .,a speaker characterizes the intensity of an attribute of an entity by a degree .,0.15082285
china 's yuan weakens against usd for third day,north korea conducts third nuclear test,0.15215325
group of people defined by a specific profession,a man in a white print shirt and a woman in a black dress dancing .,0.15348873
many of the attacks originated abroad .,"but just as the european union itself , and this will happen .",0.15482207
a work area for manufacturing or repair work,public employees can unionize because the law allows them to .,0.15615252
bending the steakhouse rules # food # eatingout,"A television, upholstered chair, and coffee stable in a bright room.",0.15748855
suu kyi urges party unity amid squabbles,"Bashir felt he was being tried by opinion not on the facts, Mahendradatta told Reuters.",0.15882167
"A teenager is dead after a shooting in Brampton late Tuesday evening, Peel police say.

Police responded to reports of gunshots at Alderbury Crescent and Autumn Boulevard minutes before midnight, Const. Akhil Mooken told the Star.

The victim was identified by police as 17-year-old Jordan Henry. He was taken to hospital, but later died from his injuries.

Police reported a “heavy police presence in the area,” but have not disclosed any information regarding suspects. The Homicide and Missing Persons Bureau are investigating the incident.

Get more of today's top stories in your inbox Sign up for the Star's Morning Headlines email newsletter for a briefing of the day's big news. Sign Up Now

With files from Tom Yun.

Read more about:",a boy is walking across a bridge .,0.16015443
pope hits out at ‚ äėwar to sell arms ‚ äô in syria,a europe for all,0.16148768
the boy fell off his bike .,bangladesh building-collapse toll tops 600,0.16282058
"i see some references to status as uncountable as well , but that doesn 't make much sense to me .","israel doesn 't give a * * * * , accept it .",0.16415332
syrian ceasefire brings uneasy calm,north korea ' postpones ' family unions with south korea,0.16548716
"custody , images at stake in cruise-holmes divorce",create an image or likeness of .,0.16682173
undergo ( as of injuries and illnesses ) .,global progress seen in ending death penalty,0.16815303
a man climbing a cliff face .,a dog jumping over an obstacle course fence .,0.16948545
food price hikes raise concerns in iran,a day of rage in bahrain,0.17081915
"A man is holding an animal, which is small, in one hand",a man peeled a potatoe .,0.17215577
i can 't see his death reducing the scale of the ' war on terror ' ..,"what the papers say , aug. 19 , 2013",0.17348602
A man in a suit is not being surrounded by photographers,The man in a grey t-shirt is sitting on a rock in front of the waterfall,0.17481712
A young boy is jumping and covering nearby wooden fence with grass,Two small children are playing with a toy car in the street,0.1761487
a close-up of a black train engine .,three sheep in middle of gravel road .,0.17748256
stingless male bee in a colony of social bees ( especially honeybees ) whose sole function is to mate with the queen .,A shirtless man is playing football on a lawn,0.17881721
"Mother of woman found guilty of lying about being gang-raped says Ayia Napa resort is unsafe

The mother of a British teenager found guilty of lying about being gang-raped in Cyprus has backed calls for a tourism boycott of the country.

The woman, who cannot be named for legal reasons, told BBC Radio 4’s Today programme that she supported the campaign and that she believed the resort town of Ayia Napa was unsafe.

“The place isn’t safe – it is absolutely not safe. And if you go and report something that’s happened to you, you’re either laughed at, as far as I can tell, or, in the worst case, something like what’s happened to my daughter may happen,” she said.

The teenager said she was raped by up to 12 Israeli tourists in a hotel room in Ayia Napa on 17 July.

But she was charged and the dozen young men, aged between 15 and 20, who were arrested over the incident, were freed after she signed a retraction statement 10 days later.

The woman said her daughter was experiencing post-traumatic stress disorder (PTSD), hallucinations, and sleeping for up to 20 hours a day because of a condition called hypersomnia.

“She needs to get back to the UK to get that treated – that’s my absolute primary focus. She can’t be treated here because hearing foreign men speaking loudly will trigger an episode …

“It needs resolving otherwise she’s going to carry on having this for the rest of her life,” the woman said.

She said her daughter had planned to go to university this year after being accepted for the courses she applied for and being offered a bursary at one institute.

“So, no question, she would have gone to university, but it was in a career that she wouldn’t be able to do with this ‘public mischief’ verdict, so – again, life-changing for her – she needs to totally rethink her options.”

A crowdfunding appeal to raise money for legal support for her daughter has passed £80,000.

The “help teen victim get justice in Cyprus” GoFundMe page was set up in August by the British lawyer John Hobbs to raise cash for the 19-year-old’s legal representation.

The teenager claimed in court she was raped but forced to change her account under pressure from Cypriot police.

The Foreign Office said the UK was “seriously concerned” about the fairness of the woman’s trial and it is understood officials have raised the “deeply distressing case” with the Cypriot authorities.

Lawyers and campaigners criticised the justice system after the woman was convicted of public mischief at Famagusta district court, in Paralimni, on Monday.

The psychologist who assessed the woman as part of her defence case, Dr Christine Tizzard, said she was concerned the trial had not fully considered that she had been diagnosed with PTSD.

She told the Guardian: “The salient point is that she was diagnosed with PTSD. That’s a standalone diagnosis. It’s a valid diagnosis and it hasn’t really been fully represented.

“Aside the fact it hasn’t been fully represented, it means she’s been unable to get the treatment she so sorely needs and every day she’s not having treatment the worse it gets.”

The government of Cyprus has said it has “full confidence in the justice system and the courts”.

Cyprus’s attorney general said on Tuesday he could not suspend the trial because the woman had levelled “grave accusations” against police investigators that had to be adjudicated in court.

He said her allegation that police coerced her into retracting her rape claim “could not have been left to linger” so he could not move to suspend the trial.

In a statement, Costas Clerides added: “Any intervention on the part of the attorney general, either for reasons of public interest or any other reasons, would have constituted nothing more than an obstacle to ascertaining the true facts of the case, as well as interference in the judiciary’s work.”

Judge Michalis Papathanasiou said he believed the woman had made false allegations because she felt “embarrassed” after realising she had been filmed having sex in a video found on some of the Israelis’ mobile phones.

The woman has been on bail since the end of August, after spending a month in prison, and could face up to a year in jail and a €1,700 (£1,500) fine when she is sentenced on 7 January.",many of the attacks originated abroad .,0.18014923
a woman is preparing an egg in a skillet .,perform or supervise a ritual,0.18148775
A cat looking out of a window.,brown dog splashing into the water .,0.18281643
A man is cutting a paper plate,The Swedish central bank was also meeting on Wednesday and widely expected to announce a cut on Thursday.,0.18415147
"make a short , sharp sound",The oriental lady is cutting a carrot into pieces that are thin,0.18547615
105 inmates are serving sentences for drug trafficking .,boy given pot to manage his autism,0.18682143
a woman is deveining shrimp .,A person opening a banana.,0.18814944
close up of a white sheep with a black head .,bangladesh building-collapse toll tops 600,0.18948945
A bicycle is being ridden by a man,A man is whacking a boy with a sword,0.19081554
"a greek-speaking slave ( δούλος , doulos ) i think would call his master κύριος ( translit : kurios ; lord , master , sir ; vocative form : κύριε ) .",close up of a white sheep with a black head .,0.19214895
"the additional contribution brings total u.s. food aid to north korea this year to 100,000 tonnes .",israeli doctors could be tried abroad for force-feeding palestinian prisoners,0.19348222
food price hikes raise concerns in iran,live to eat or eat to live ? i take the former .,0.19481294
Dirt bikers are not riding on a trail,Three men are sitting on a mountainside and looking at the view with a pair of binoculars,0.19614986
the unity must be in balance .,Oscar Pistorius sent for mental evaluation: what will it mean?,0.19747911
feds drop ' morning-after pill ' appeal,"in a 6-3 ruling , the justices said such anti-psychotic drugs can be used only in "" limited circumstances . """,0.1988131
four people eating dessert around a table .,Three children playing in snow.,0.20014633
syrian forces kill teen in aleppo protests,gunmen ambush police boat in nigeria oil region,0.20147927
just about anything can be grown indoors without natural sunlight .,"if any bulb is out , it affects the whole system and everything is blocked from the battery .",0.2028121
There is no woman dancing,there is simply no winning for obama among conservatives .,0.20415278
An Egyptian is wearing a woman's headdress,"a man and woman stand , smiling for camera .",0.20547892
close up of a bottle of water .,being a university student .,0.20681258
"of saturday evening , representatives of legislators rencontrèrent the us treasury secretary henry paulson , in order to give the bottom of the government a final form .","position "" eliminated "" . hmm . i read "" exterminated "" . times executive is leaving",0.20814766
mandela 's family thanks nation and world for support,barrick in talks with china firm over african assets,0.20947833
syrian ceasefire brings uneasy calm,"ahmadinejad is embarking upon an adventure , bernanke .",0.21080938
this is a great one ...,write a computer programme .,0.21214475
A woman is riding a scooter towards the water,A man is standing in the water at the base of a waterfall,0.21347074
there was not either qualified majority within this parliament to come back to the article 272 .,There is no woman cooking eggs,0.21481007
"synthax _ terror 2 : : "" american taliban "" john walker lindh wins case over muslim group prayer in prison",kerry 's plan for restarting talks calls for release of 103 palestinian inmates,0.21614529
