sentence1,sentence2,similarity
how to remove milk smell from hardwood floor ?,nigeria : nigerian troops swarm after 40 killed in student massacre,0.10133818
"according to the state department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .",I'll answer this question:,0.102599315
A black dog in the snow is leaping off the ground and catching a stick,A monkey is wading through a marsh,0.10385963
some refused to go because they didn 't want to be killed .,"one dead in philadelphia building collapse , others pulled from rubble",0.10511933
"a federal appeals court ruled tuesday that the u.s. government can withhold the names of people detained as part of the september 11 investigation , reversing a lower court decision .",elbaradei stated that this is the last chance to build security in the middle east based on trust and cooperation and not on possession of nuclear weapons .,0.1063799
but senate criticism of the house plan tuesday came on several fronts .,"it is right that the european union is it entails , and do so quickly .",0.10764072
nor have i seen any proof that those who are associated with the so-called ground zero mosque were in anyway associated with the murderers of 9 / 11 .,it suits that the european union is implied and that it makesit rapidly .,0.10890095
a girl in a red dress rides her bike in front of a white fence .,two ladies jogging on a path near the waterfront .,0.110158265
russian orthodox church rallies faithful after criticism,""" she was crying and she was really scared , "" said yasin .",0.11142263
"and yet , the titanic story is the one that holds up to scrutiny of the evidence .","he gave a surprisingly impassioned speech to the united steelworkers of america , who announced their endorsement yesterday .",0.112682
prevent from entering ; keep out .,"it is right that the european union is involved , and for this to be done quickly .",0.113942325
'dozens killed ' in syrian air strike on bakery,"minimum wage laws hurt the least skilled , least productive the most .",0.11520237
"best way to get money out is to get rid of lobby , all of it .",this paves the way for the of the rules of procedure here .,0.11646341
us drone in pakistan kills 10 suspected militants,Someone is dropping the meat into a pan,0.117723525
Three women are sitting in a village,One man is sitting steadily on the chair,0.118984155
a woman wearing a navy dress is cutting a cake on a white table .,5 wounded in ohio school shooting,0.12024394
The black dog is playing with the brown dog on the sand,Young redheaded man holding two bicycles near beach.,0.12150499
The boy isn't playing the piano happily,A toddler is making a splash inside a blue paddling pool,0.12276499
'poof ' disappears : just because they don 't show it to you .,good read ... why the net grieves aaron swartz -,0.124023594
A waterfall is flowing into a shallow pool,the tan dog runs through the leaves .,0.1252844
the act of changing one thing for another thing .,you 're right on about the sample definition .,0.12654565
gunmen surround libyan foreign ministry to push demands,three afghans dead in new blast at us base in east afghanistan,0.1278077
the answer to this and all such similar questions is in two stages :,what is the difference between assertive and non-assertive words ?,0.12906854
"build , make by combining materials or parts","one dead in philadelphia building collapse , others pulled from rubble",0.13032758
A dog is sleeping on a beach covered by snow,There is no woman cooking eggs,0.13158809
( the parliament adopts the legislative resolution ),"several relatives of australian victims of the attack were in court to witness the proceedings , but few balinese attended the trial .",0.13284737
The woman had brown hair.,"total revenue for the second quarter was $ 1.48 billion , up 7 % from $ 1.39 billion in the same period last year .",0.13410892
A small bird perched on an icy branch.,butter is melting in a pan .,0.13536988
"an entity is in a specified state. when not explicitly specified , the state usually concerns the entity 's health , repair of functioning. the state is also often assessed with an evaluation and it may be specified to apply only to a particular parameter of the entity .",The # 2 greyhound dog is running around a track.,0.13663018
the new cold war,two american officers murdered as afghan unrest continues,0.13789208
"gotta love the ek factoid that "" iran is also a signed of the npt and the iaea .",economix blog : bruce bartlett : accounting for a $ 1 trillion platinum coin,0.13914976
A little boy in a pink shirt is running under a tree in the desert,There is no young boy playing a wind instrument,0.14041063
the act of contacting one thing with another .,because a and c still have a connection to the battery,0.14167021
because a and c still have a connection to the battery,There is no young boy playing a wind instrument,0.1429309
we tried putting a male betta in a community tank once .,cats ( and all animals in general ) do not understand the concepts of order or tidiness .,0.14419141
british woman sentenced to death in bali drug case,uganda 's president signs harsh anti-gay law,0.14545219
Myanmar Struggles to Finalize Voter Lists for Sunday Polls,Morsi backers defiant in face of Egypt govt threat,0.14671609
chairman michael powell and fcc colleagues at the wednesday hearing .,The companies said Idec holders would own about 50.5 percent of the stock of the combined company.,0.14797081
it is the highest reading since the index was created in august 1997 .,a woman holds a baby while a man looks at it as another man holding a child watches .,0.14923398
'dozens killed ' in syrian air strike on bakery,There is no man shooting guns,0.15049453
none of this absolves rich countries of their responsibility to help .,some refused to go because they didn 't want to be killed .,0.15175402
someone sent on a mission to represent the interests of someone else .,a woman is spreading mustard on a bread roll .,0.15301503
"i agree with kate sherwood , you should be able to attribute most quotes these days by simple fact checking .",and that was certainly a motivator for me to work my way up the career ladder of my profession .,0.1542773
hockey goal-keeper laying on the ice in front of net .,"he had been in protective custody since being transferred to souza-baranowski in april , officials said .",0.15553413
dozens injured in connecticut train collision,Three children are running down hill,0.15679562
"Dear Editor,

On behalf of the vulnerable and seemingly voiceless, opinion-less youth of Saba, most of whom have been subjected to many injustices during their course of primary education on Saba, I request immediate action by those in authority, against the functioning of the Sacred Heart School.

I am very dissatisfied with the quality of education at the Sacred Heart School and the unobtrusive, unintelligent and uninformed decisions that continue to be made by the current administration. Calls to the school board to address the below mentioned issues remain unaddressed and I have lost all confidence in the management of this school.

The Sacred Heart School has come into direct violation of multiple rights of the child as per the UN Convention on the Rights of the Child (UNCRC). The information below gives an accurate illustration of this, as well as cases and occurrences that can be found edible, if investigated. However, for fear of victimization, the sources and other sensitive information shall not be named.

Article 3 — All organizations concerned with children should work towards what is best for each child”

The Sacred Heart School has failed many students of this school by individuals pushing their personal agendas, engaging in unethical teaching practices. Many children at this school voice their concerns, worries and discontentment. In the same breath, they are swiftly dismissed. Many children are unhappy and unmotivated to actively participate in their school experience; this is currently known among the Principal and her staff at the Sacred Heart School.

Article 12 — Children have the right to say what they think should happen when adults are making decisions that affect them and to have their opinions taken into account.”

The students of the Sacred Heart School continue to be shut down and dismissed repeatedly when they try to voice their opinions on matters that concern and directly affect them. Students continue to be blamed for the shortcomings of the management and staff; the adults of this institution do not hold themselves accountable for many incidents involving students, but rather, it is the child’s and parent’s fault. The students of this school have expressed no confidence and no trust in voicing their school-related concerns.

Article 16 — Children have the tight to privacy. The law should protect them from attacks against their way of life, their good name, their family and their home.”

The Sacred Heart School has acted unprofessionally, unethically and biased on numerous occasions in creating a vulnerability among the students by exposing their personal information, be it school- or home-based, to individuals outside of the school. This has been done via popular social media platforms and also in verbal conversations.

Article 23 — Children, who have any kind of disability should receive special care and support so that they can live a full and independent life.”

The principal, acting on behalf of the Sacred Heart School, has on more than one occasion expressed that the school is unable to accommodate students with special education needs, which leaves these students without any access to primary education. To date, there is no plan to address this educational gap. There is no differentiated learning taking place at the Sacred Heart School; the different levels of cognitive abilities and learning styles are not being catered to — “one shoe must fit all”.

Article 28 — Children have the right to an education. Discipline in schools should respect children’s human dignity. Primary education should be free. Wealthier countries should help poorer countries achieve this.”

Parents have been forced to seek alternative options to the Sacred Heart School within the last academic year, two of which have been confirmed to have left the island, because of the incompetence in working on a more holistic and much-needed educational approach that includes children of different cultures, background and cognitive capacities.

Article 5 — No one shall be subjected to torture or to cruel, inhuman or degrading treatment or punishment.”

The students of this school have been subjected to physical punishment, emotional abuse and educational neglect; a direct result of the failure to lead and protect each child under charge of the management of this school. The Sacred Heart School, has directly violated the Human Rights of their students, as per the Universal Declaration of Human Rights.

The methods of discipline in the Sacred Heart School are not all “conscious” as they preach and the principal is well aware of this. There is evidence to support claims that students are regularly physically punished (and injured), placed out of classrooms, made to stand in the direct sunshine and deprived of their break times and food. Students have been verbally lambasted in front of entire classrooms, through degrading and derogatory comments by their teachers.

The Government of the Netherlands states, “In 2010 Leiden University and TNO (Netherlands Organization for Applied Scientific Research) carried out a study into the scope and nature of child abuse. Every year an estimated 119,000 children experience some type of abuse.” There are five general types of child abuse, four of which the Sacred Heart School continues to demonstrate.

Physical abuse: all forms of physical violence;

Emotional or psychological abuse: an adult regularly berates the child, acts in a dismissive and hostile manner towards the child or intentionally scares the child;

Physical neglect: the child does not receive the care and nurturing that it needs;

Emotional or psychological neglect: continuous lack of positive attention for the child;

Ignoring the child’s need for love, warmth and security.

The UNICEF Situation Analysis of children in the Caribbean Netherlands (2019) notes the following about the common quality of education, factors that are specific to the shortcomings of the Sacred Heart School. Suitable education:

Cases of exclusion and challenges with behavior problems; to which the Sacred Heart School has no plan of action.

Participation at schools fragmented activities; not institutionalized.

Furthermore, I am not confident that the current Principal, who, in my opinion, has shown a dire lack of administrative skills, organizational skills and professional vision and knowledge, is capable of promoting the Second Educational Agenda, which covers the years 2017 up to and including 2020, one of the main objectives of this education agenda being ‘Ensuring that students in the Caribbean Netherlands receive education in 2020 that is of adequate quality.” By her inability to:

hire and retain qualified and experienced staff,

provide a structure and school climate that is conducive to learning,

be an advocate for all students of the Sacred Heart School,

motivate and inspire staff members,

be a team player,

reflect on and admit to her professional shortcomings,

communicate effectively with parents, teachers and other stakeholders,

be transparent in all her professional undertakings, I do not think this is the type of administrator that the Sacred Heart School needs and deserves at this point in time.

I believe that our children deserve better, better than what is currently being procured for the Sacred Heart School.

As previously stated, I am not confident in the board’s ability to act impartially, as they have been made privy to many issues at this school and continue to ignore them. Therefore, I am calling on the Executive Council or anyone in The Netherlands, who may read this letter, on behalf of the people of Saba, to act in the best interest of our future generations. Despite the fabricated reports that paint a different story, the truth is that our children have been and continue to be victimized, ill-treated and imperiled to a less than adequate primary education.

Enough is enough!

Concerned Saban

(Name withheld at the author’s request)

Note of the Editor:

The letter was signed by an individual. The original text has been adapted to reflect this.",schiphol airport partly evacuated after bomb threat,0.15805739
There is no lady mixing a meat mixture in a bowl,Chopped vegetables are being dropped into a pot on the stove by a person,0.1593169
santos stated the radioactive material was the primary basis for generating crude weapons of mass destruction and terrorism .,man sets self afire outside breivik trial,0.1605759
the answer to this and all such similar questions is in two stages :,hold in a given state or situation,0.16183715
state : no funds for yeshiva that incites violence,uk urges countries over syria aid,0.16309842
newark mayor rescues neighbor from burning house,Some people at a drag race are looking at the flames that are coming out of the cars,0.1643582
Morsi backers defiant in face of Egypt govt threat,voting canceled in three provinces in tense thai election,0.16561912
Greg Parseghian was appointed the new chief executive.,There is no lady mixing a meat mixture in a bowl,0.1668767
"he has done , that the initiative not go very far .",this tendency goes well beyond simple .,0.16814235
"strike sharply , as in some sports .",I have this habit as well.,0.1694015
"a theme traverses a trajectory. this trajectory consists of a source , path , and goal. if the theme is sentient , the anticipated trajectory will usually be equivalent to the planned trajectory. if the the theme is non-sentient the anticipated trajectory will usually be the result of various forces acting upon the theme .","the trial subjects have spent half an hour in an mri scan , meanwhile , have received 20 shock in four part to post , while watching the paint religious issue , is the one to issue more general .",0.17066245
dominique strauss-kahn faces questions over french prostitution ring,the area near town of mirjaveh has been the scene of frequent conflicts between iranian police and drug smugglers .,0.1719223
us to determine extent of chemical weapons use by syria,the second proposal was that regional and international non-proliferation issues should be addressed through dialogue and negotiations .,0.1731813
you 've got it right .,a cognizer introduces a new _ idea into society .,0.17444164
the international atomic energy agency plan draws out negotiations for many months .,pentagon to lift combat ban,0.17570215
what type of screws should i use ?,a multi-colored bird clings to a wire fence .,0.1769615
what type of screws should i use ?,a large pile of wooden items piled high .,0.17822203
"build , make by combining materials or parts",increase the volume of .,0.17948493
treat a substance with some agent ; add an agent to .,the event consisting of the start of something .,0.18074249
"consider again ( a bill ) that had been voted upon before , with a view to altering it .",collect discarded or refused material .,0.1820021
There is no dog rolling from side to side,they 're looking at each other !,0.18326834
A cat is playing with a big bottle,a woman plays with a brown dog .,0.18452278
turkey president appeals for calm,a multi-colored bird clings to a wire fence .,0.1857781
"give a neat appearance to , neaten",contribute to the progress or growth of .,0.18704246
a man is sitting and smoking .,A black man is walking next to a shop in a big city,0.18830639
"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head",a person is surfing .,0.18956542
on the question of losing alstom would have serious repercussions in europe and not just for the policies on competition .,spanish train crash driver to be questioned,0.19082382
a woman equestrian riding a horse .,two ladies jogging on a path near the waterfront .,0.19209066
naeem m. smuggled 10 kilograms ( 22 pounds ) of heroin .,"life under islamist militants - broken limbs , torn lives in northern mali",0.19334824
but they never mentioned the doubling of the national debt under the bush admin .,"the decision came after "" listening to our customers and associates , "" melissa berryhill , a spokeswoman for wal-mart , said .",0.19460848
A woman peels garlic with her hands.,a woman is playing the flute .,0.19586578
someone is sitring noodles in water .,"The girl, who is little, is ruffling her hair",0.19713067
A child in a green and white sports uniform is resting on the grass,A girl playing on a parachute.,0.19839007
Nobody is slicing a piece of bread,why is there no hot water in the kitchen ?,0.1996494
a rank or position relative to others,the act of changing one thing for another thing .,0.20091496
"he has done , that the initiative not go very far .",a cognizer introduces a new _ idea into society .,0.20217058
An egg is being cracked into a bowl by a woman,a seated young woman in a hat is reading at a coffee shop .,0.20343152
officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic .,ri condemns use of chemical weapons in syria,0.2046906
google invests 200 million usd in texas wind farm project,the future of iraq is linked to oil production .,0.20595028
news summary for march 11,the tricks of moving from wall street to tech # dealbook,0.20721081
dominique strauss-kahn faces questions over french prostitution ring,libya : un orders investigation into libya rights abuses,0.20846839
a black and white photo of a cow under a tree.,a large pile of wooden items piled high .,0.20973149
move together in a hive or as if in a hive .,they 're looking at each other !,0.2109937
two dogs standing in the snow .,A boy is talking to a giant dog.,0.21225837
because there is a positive and negative connections,the gay and other ‘ modern ’ practices are rejected because nombrilistes .,0.21351457
this tendency goes well beyond simple .,"the trial subjects have spent half an hour in an mri scan , meanwhile , have received 20 shock in four part to post , while watching the paint religious issue , is the one to issue more general .",0.21477747
the room used for defecation is almost always referred to by euphemism .,originally posted by odins eye .nazi is a slang term for the nswp .,0.216031
"""These despicable acts were committed by killers whose only faith is hate,"" Bush said, adding that the United States will find the killers.","you 're such a bad person ! """,0.21729296
"The West Bengal government’s proposal was rejected after an Expert Committee examined it in two rounds of meeting. (File Photo/PIB)

West Bengal Republic Day tableau: Twenty-two proposals, 16 from states and union territories and six from central ministries — out of a total 56 have been short-listed for this Republic Day parade, the Defence Ministry said on Wednesday.

The Ministry had received 32 tableau proposals from states and union territories and 24 from central ministries and departments.

“Out of these, 22 proposals, comprising 16 states/UTs and 6 ministries/departments, have finally been short-listed for participation in the Republic Day Parade 2020 after a series of five meetings,” a statement by the ministry said.

The West Bengal government’s proposal was rejected after an Expert Committee examined it in two rounds of meeting, it said.

“The tableau proposal of the West Bengal government was not taken forward for further consideration by the Expert Committee after deliberations in the second meeting.

“It is pertinent to mention here that the tableau of the Government of West Bengal was short-listed for participation in the Republic Day Parade 2019 as an outcome of the same process,” it added.

There is a well-established system for selection of tableau for participation in the Republic Day Parade. The Ministry of Defence invites proposals from all states, union territories, central ministries and departments.

The proposals are then evaluated in a series of meetings of the Expert Committee comprising eminent persons in the fields of art, culture, painting, sculpture, music, architecture, choreography, etc.

The Committee examines the proposals on the basis of theme, concept, design and its visual impact before making its recommendations, the statement said.

Due to time constraints, only a limited number of tableau can be short-listed for participation in the parade. “The selection process in vogue, leads to participation of the best tableau in the parade,” the statement added.","You have a lot of answers already, but I'd like to add Curries as another solutions.",0.21855992
A bull dog is being brushed by the monkey,a brown dog sits on the beach .,0.2198155
A dog is running breathlessly on the road,There is no dog rolling from side to side,0.22107312
sometimes i fantasize about having power .,make high-pitched sounds .,0.22233394
"lessen in force , impact , or effect",hold in a tight grasp .,0.22359252
A man and a woman are standing still in the woods,A person is not playing the keyboard,0.22484255
"cats don 't usually like to have their paws held , touched , or anything like that .",black and white dog in living room standing on hind legs .,0.22612005
A man with a helmet painted red is riding a blue motorcycle down the road,The man in the hat is smoking a straw cigarette,0.2273719
This is a difficult one.,if the other bulb is no longer contained in a closed path with the battery,0.22863881
china yuan strengthens to new high against usd,india accuses china of crossing de facto border,0.22989352
a black and white photo of a cow under a tree.,A dog is sitting by a fence on a dirt track,0.2311473
This is a difficult one.,increase the volume of .,0.23242015
the cfe is very important for european security .,an alarm in the offing on # climatechange # extremeweather # globalwarming # eco,0.23367769
ri condemns use of chemical weapons in syria,a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility .,0.2349416
A boy is talking to a giant dog.,the dog leaps over the fence in the park .,0.2361978
"nytimes : talking , walking objects ( this is a fantasy world for geeky me )",where can i find a good vocabulary list ?,0.23746258
"upon his release he sued the us for the above crimes and the case was dismissed for "" national security reasons . """,russian president vladimir putin states that the decision is a response to u.s. plans to establish missile defense sites in eastern europe and to nato 's failure to ratify an amended version of the treaty .,0.23872739
A young lady in a bikini is standing on the beach,a seated young woman in a hat is reading at a coffee shop .,0.2399857
the act of changing one thing for another thing .,"words in this frame describe the status of an action with respect to a code of laws or rules. an object may also be in violation or compliance of the code by virtue of its existence , location or possession .",0.24124476
i form part of the members of parliament who are rather honourably present .,the act of leading or guiding others,0.24251272
A man is playing a keyboard.,a man is eating a piece of bread .,0.2437605
play on a string instrument with a bow .,A man is practicing the drum,0.24501973
A person is folding a piece of paper,"write as if with print , not in cursive",0.2462875
occupied palestinian territory : israeli forces continue to shed palestinian blood in opt,# morsi ? s slurs against # jews stir concern does any one in # obama ' s administration know how to read # english ?,0.24754485
doctor treating aurora shooting suspect had medical reprimand,"the trial subjects have spent half an hour in an mri scan , meanwhile , have received 20 shock in four part to post , while watching the paint religious issue , is the one to issue more general .",0.24880297
the release of pressure built up during a stop consonant .,final stage of an event or activity,0.25007474
santos stated the radioactive material was the primary basis for generating crude weapons of mass destruction and terrorism .,libya : un orders investigation into libya rights abuses,0.2513195
the proper course was taken about nagasaki and hiroshima .,"save from an experience , action or harm",0.252585
a bird flies across the water .,a brown dog running through the grass .,0.25383672
part ; cease or break association with .,a creased or bent form,0.25510666
( the parliament adopts the legislative resolution ),the second proposal was that regional and international non-proliferation issues should be addressed through dialogue and negotiations .,0.25636384
we we take pride often here of representing the european citizens .,western powers scramble to befriend modi,0.2576327
"a boy sits on a bed , sings and plays a guitar .",A topless boy has a clean face,0.25888538
"discern , identify , or know because of a previous experience",the event consisting of the start of something .,0.26014584
elbaradei stated that this is the last chance to build security in the middle east based on trust and cooperation and not on possession of nuclear weapons .,israeli leader urges calm in jerusalem,0.26141322
"""These despicable acts were committed by killers whose only faith is hate,"" Bush said, adding that the United States will find the killers.",amnesty : syria rebels also committing abuses,0.26266915
The lady is selling things.,A young woman is riding a Bay hose in a dirt riding-ring.,0.26392734
five men in tuxedos are walking down steps .,People are walking inside a building that has many murals on it,0.26519603
"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head",A person is doing exercises,0.26645303
"gotta love the ek factoid that "" iran is also a signed of the npt and the iaea .",amnesty : syria rebels also committing abuses,0.26770306
uk urges countries over syria aid,a group of nations having common interests .,0.26896802
what point are you trying to relay ?,amnesty : syria rebels also committing abuses,0.2702372
bulb c was not in a closed path,terminal 5 and the positive battery terminal are in the same state .,0.27149
a woman is peeling a potato .,A young woman is putting stickers all over her face.,0.27275592
a man is eating a piece of bread .,a dog is trying to eat the bacon on its back .,0.27402866
someone sent on a mission to represent the interests of someone else .,"mr president , i wish to take the protection of workers of this sector .",0.27527198
a woman holding a small baby .,a woman pets a dog in a gated yard .,0.27653882
"arrange a programme for an individual , group , or entity .","not sure what specifically you 're asking for , so i 'll do a total dump of information .",0.27779448
This is a difficult one.,"discern , identify , or know because of a previous experience",0.27904832
A man and a woman are standing still in the woods,brown and white cow standing in grass at side of road .,0.28030804
"discern , identify , or know because of a previous experience",sniff at inquiringly .,0.2815705
"The girl is wearing a shirt colored in white with a pink skirt, and is standing in front of a house",A woman opens a window.,0.28283155
"an entity is in a specified state. when not explicitly specified , the state usually concerns the entity 's health , repair of functioning. the state is also often assessed with an evaluation and it may be specified to apply only to a particular parameter of the entity .","discern , identify , or know because of a previous experience",0.28409266
a woman is using a hoe .,a woman slices a lemon .,0.28535628
Pakistan blocks Twitter over anti-Islamic material,bombing outside restaurant in pakistan wounds 15,0.28660554
charges over dog attack on police,police deploy water cannon at northern ireland riot,0.28786916
china flu death toll rises to six,typhoon fitow makes landfall in east china,0.28914592
A woman peels garlic with her hands.,A young woman is putting stickers all over her face.,0.2903674
don 't hate your fellow americans .,"i don 't prefix or suffix everything with "" you hate jews . """,0.2916731
move together in a hive or as if in a hive .,the act of leading or guiding others,0.2928978
""" smart "" anything is a bit of a reach for him .","so , he is a ' self made man ' , if you want to quibble over that , fine .",0.2941677
There is no man shooting guns,There is no cat sliding upside down under a couch,0.29543847
a relation that provides the foundation for something .,inheritance in object oriented programming is a way to form new classes using classes that have already been defined .,0.29671958
syria ' to declare chemical weapons and sign convention',"iran vows to preserve "" peaceful "" nuclear program",0.2979614
the act of contacting one thing with another .,"point or direct object , weapon , or blow at something or someone",0.29923004
a printed circuit that can be inserted into expansion slots in a computer to increase the computer 's capabilities,"arrange a programme for an individual , group , or entity .",0.30045652
does this sound like the sensible option .,i think it is okay to ask the question .,0.3017534
an alarm in the offing on # climatechange # extremeweather # globalwarming # eco,cusco : high : 70f low : 40f this is just before the rainy season ( dec-mar ) and crowds are general less .,0.303003
( the parliament adopts the legislative resolution ),"now that the election in parliament of the land of bavaria fell , a union of bayernlb with the bank from baden-wuttenberg could be taken first .",0.3042472
Pakistan blocks Twitter over anti-Islamic material,"a number of suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore , and officials stated the militants ' network extends into indonesia .",0.30550545
the dog leaps over the fence in the park .,a multi-colored bird clings to a wire fence .,0.30679965
A brown and black dog is pointing the nose downwards,signal by winking .,0.30804786
hockey goal-keeper laying on the ice in front of net .,"that victim , a new jersey resident , was in critical but stable condition at the hospital .",0.30930364
A person is folding a piece of paper,A person is slicing an onion.,0.310578
a woman wearing a navy dress is cutting a cake on a white table .,a woman is spreading mustard on a bread roll .,0.31181866
a white dog running on the beach .,The # 2 greyhound dog is running around a track.,0.3130939
a woman is peeling a potato .,A person is slicing some onions.,0.31434253
pakistan avalanche : rescuers search for buried soldiers,syrian civil war in photos,0.31559867
"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head",a woman is swimming .,0.31686682
A man and a woman are standing still in the woods,two dogs standing in the snow .,0.3181404
turkey president appeals for calm,"this is an implicit but clear repudiation of mubarak , only head of state for 24 years .",0.3193339
A woman is scrubbing a zucchini with a brush for vegetables,a person is slicing a tomato .,0.32065848
a man is eating a piece of bread .,A man is putting some food in a box,0.3218916
the event consisting of the start of something .,the scent or odor of something,0.32316798
a girl in a red dress rides her bike in front of a white fence .,A woman who is taking off a pink boa is stopping her bicycle on a bridge built for pedestrians,0.3243862
the act of pulling a load,"react , or respond to a call , command , or stimulus",0.3256943
it was still on a closed path,a man is riding a bicycle on a dirt path .,0.32693672
The black dog is not walking along a tree trunk bridge over water,it was still on a closed path,0.3282004
a dog running through a lot of twigs .,a boy wearing a red shirt runs across the grass with a furry dog .,0.3294706
the verbal act of offering .,"reimburse or compensate ( someone ) , as for a loss .",0.33068675
inheritance in object oriented programming is where a new class is formed using classes which have allready been defined .,"for example , a program could exist to model different forms of transport .",0.33200878
"reimburse or compensate ( someone ) , as for a loss .",a person or thing in the role of being a replacement for something else,0.3332512
a young boy is riding a bike .,A small child is showing excitement on a swing set at the park,0.33451968
charges over dog attack on police,A dog is barking,0.33580607
the act of pressing together firmly,extend or spread outward from a center or focus or inward towards a center .,0.33702147
A girl playing on a parachute.,A father is launching the daughter in a swimming pool,0.33831358
A cat is eating some corn.,a panda bear is eating .,0.33954364
Chopped vegetables are being dropped into a pot on the stove by a person,drench periodically with liquid while cooking,0.34077865
"the euro soared to $ 1.1914 in asian trading , before slipping back to $ 1.1884 in late european trading , up from $ 1.1857 late monday .",forex & amp ; gold 25 august 2012,0.34206295
A little boy is getting out of a puddle in the street,a boy wearing a red shirt runs across the grass with a furry dog .,0.34336007
safe bourada was sentenced to 15 years in prison .,"Waksal pleaded guilty to insider trading charges last year, and he is scheduled to be sentenced June 10.",0.34463423
the act or capability of seeing,the scent or odor of something,0.34584874
cats may or may not lick a person based on all kinds of things .,a person is throwing a cat on to the ceiling .,0.3470398
A boy is talking to a giant dog.,A dog is barking,0.348378
"skip , leap , or move up and down or sideways .",move together in a hive or as if in a hive .,0.34968108
A black dog in the snow is leaping off the ground and catching a stick,A dog is barking,0.35087928
syria launches ground assault in aleppo,ri condemns use of chemical weapons in syria,0.35214788
A man in a green shirt and black hat playing a guitar on stage.,A person is playing a trumpet,0.35341567
""" why didn 't we hear about the deficit during the bush administration ? """,economix blog : bruce bartlett : accounting for a $ 1 trillion platinum coin,0.35469335
a group of people stand together and pose in front of a house .,"many people are on the beach , near a building with flags flying .",0.3559122
a dog running across the sand,two dogs running along dirt path .,0.35712063
Men are sawing,Men are trying to remove oil from a body of water.,0.35845843
One person is playing the guitar and singing,the women are singing and dancing .,0.35972458
baghdad cafe bombing kills at least 38,5 us airstrikes target islamic state fighters,0.36097407
"he has done , that the initiative not go very far .","this is an implicit but clear repudiation of mubarak , only head of state for 24 years .",0.3622399
5 us airstrikes target islamic state fighters,series of attacks kill 10 police in afghanistan,0.3634991
a major division of a long written composition ;,a style and size of typeset,0.36479664
some county officials pave the way for same-sex marriage,op-ed columnist : colorado ? s marijuana muddle,0.3660218
13 dead in Iraq bomb attacks,series of attacks kill 10 police in afghanistan,0.3672679
A young lady in a bikini is standing on the beach,"The girl is wearing a shirt colored in white with a pink skirt, and is standing in front of a house",0.36854893
"the act of giving someone a job , hiring someone",( baseball ) the act of throwing a baseball by a pitcher to a batter .,0.36980432
"the euro soared to $ 1.1914 in asian trading , before slipping back to $ 1.1884 in late european trading , up from $ 1.1857 late monday .",it suits that the european union is implied and that it makesit rapidly .,0.37109005
A man is playing a keyboard.,A man is practicing the drum,0.3723272
us drone in pakistan kills 10 suspected militants,three afghans dead in new blast at us base in east afghanistan,0.37357938
There is no lady mixing a meat mixture in a bowl,There is no cat sliding upside down under a couch,0.37484884
alstom is in competition with japanese and german countries for the contract .,it is that the european union is involved and that it will soon .,0.37608743
a relation that provides the foundation for something .,a theme that is repeated or elaborated in a piece of music .,0.37735534
A person is folding a piece of paper,A person is doing exercises,0.37863478
provide with tools or items for a specific purpose,two men are setting up some electronic equpitment,0.37987554
three killed in crash at tiananmen square,Syrian forces kill 3 protesters in Damascus-activists,0.38115996
A brown and white dog is walking up snowy steps.,black and white dog in living room standing on hind legs .,0.38243592
Nobody is cutting a capsicum into pieces,There is no man mixing,0.38358998
a woman is using a hoe .,a woman equestrian riding a horse .,0.3848914
"or like oil companies , who have a cartel .",a group of nations having common interests .,0.386162
a girl in a red dress rides her bike in front of a white fence .,a young female rider on a brown horse .,0.38741824
elbaradei stated that this is the last chance to build security in the middle east based on trust and cooperation and not on possession of nuclear weapons .,the international atomic energy agency reached an agreement with iranian officials that stated there were no remaining issues and ambiguities regarding iran 's nuclear program and activities .,0.3887266
The man in the hat is smoking a straw cigarette,a man with a top hat riding a white horse .,0.38997555
it was still on a closed path,bulbs a and c are still in closed paths with the battery,0.3912129
a man is running on rope .,A man is leading the race,0.39244485
The person is standing on white ice,hockey goal-keeper laying on the ice in front of net .,0.39376336
the flock of sheep are spread out in the field .,horse standing in a field .,0.39500844
A dog is running breathlessly on the road,a brown dog running through the grass .,0.39626414
"lessen in force , impact , or effect",extend or spread outward from a center or focus or inward towards a center .,0.3975038
the act of branching out or dividing into branches .,the act of contacting one thing with another .,0.3988398
People on motorcycles ride around a racetrack,Men are running a race,0.40000665
There is no man wiping the edge of a bowl,The man is not slicing vegetables,0.40130055
The woman is not slicing an onion with a knife,Nobody is cutting a capsicum into pieces,0.40258187
There is no dog looking around,A topless boy has a clean face,0.4038965
A few women are dancing,Some boys are in front of dancing people,0.4050622
a woman is playing the flute .,A person is playing a trumpet,0.40647855
uk urges countries over syria aid,syria tells russia some troops have pulled out of homs,0.40764487
The onion is being cut by the man,an oriental lady is cutting a carrot into thin pieces .,0.40884608
Chopped vegetables are being dropped into a pot on the stove by a person,A person is slicing some onions.,0.41016608
bombing outside restaurant in pakistan wounds 15,bomb blasts before indian opposition rally kill 4,0.41147083
