sentence1,sentence2,similarity
There is no girl brushing her hair,"pratt & whitney had said that 75 per cent of the engine equipment would be outsourced to europe , with final assembly in germany .",0.6077047
a man is climbing a wall .,The red and brown dog is digging its nose inside a holiday gift bag,0.6082256
The little boy swung at the golf ball.,black and white cow standing near pile of snow .,0.60874504
A baby elephant is not eating a small tree,djokovic : 3 aussie wins in a row,0.6092646
The companies said Idec holders would own about 50.5 percent of the stock of the combined company.,A man with a backwards hat is sitting on the ground,0.6097847
: - \ hmv gone into bankruptcy equivalent ...,it is safe to say that body posture plays a big role in all languages .,0.6103054
"breed zebra danios are extremely hardy fish , they are almost difficult to kill .",A man is dancing on the ceiling,0.61082554
switch z is closed so it still creates a complete path to the battery,A man is enjoying watching three asian children dance.,0.611345
serve as a reason or cause or justification of .,eurozone jobless hits fresh record high,0.6118641
afghan parliament votes to oust key ministers,a train sitting on the tracks near a field .,0.6123846
black and white cow standing near pile of snow .,what more can i do to improve my credit score ?,0.6129059
tata nano and other indian small cars fail crash tests,A woman is scrubbing a zucchini with a brush for vegetables,0.6134255
cause to be in brief contact with .,The girl is trotting on the horse,0.61394477
A child is not playing slip and slide in the grass,A woman is being measured by another woman,0.6144642
"reimburse or compensate ( someone ) , as for a loss .",There is no man speaking on a podium,0.614984
A dark black dog and a light brown dog are fighting in the backyard,it was first used in the smart information retrieval system .,0.6155046
a mostly black train on a track .,this further aggravated the situation .,0.61602426
jordan elected to take saudi seat on un security council,four black dogs run across the grass .,0.61654407
a man in a black leather jacket is sleeping in a subway car .,A woman is dancing near a fireplace,0.61706406
"dynamic programming is a very powerful mathematical technique , often utilised in programming , for solving optimization problems .",the switch has to be within a closed path with the bulb and battery,0.6175841
two girls are walking by a tree in front of a brick building .,colorado shooting suspect was under psychiatrist 's care,0.61810386
two dogs are sniffing something in the rocks .,A man is riding a dirt bike down a dirt hill,0.61862403
this further aggravated the situation .,the man is going into the water .,0.6191435
Two dogs are playing on a sandy beach,fulvio berghella stated that the digital worm named sq hell was particularly virulent and replicated itself at the rate of 8000 times an hour .,0.6196642
A boy and a girl are playing on the outdoor gym,A man wearing black formal wear & a black top hat is riding a white show horse.,0.6201837
The man is pouring some oil on the tomatoes,no one appears to have posted about this yet .,0.62070346
a woman is chopping a potato .,A man wearing black formal wear & a black top hat is riding a white show horse.,0.6212238
The man is slicing potatoes,An animal is being ridden by a woman,0.62174344
a man and a woman in glasses blow bubbles .,the man is feeding a mouse to the snake .,0.62226355
The microphone in front of the talking parrot is being muted,the goal intended to be attained ( and which is believed to be attainable ) .,0.6227833
a man is climbing a wall .,bulb b and c are on a closed path to the battery,0.6233033
twelve killed as gunmen raid village,The man in blue is posing for a picture next to a car,0.62382317
Some women are sitting together near woven walls,a man is playing the cello .,0.62434334
A group of four people walking past a giant mushroom.,specifically gnostic .,0.62486315
A cat is not crawling under a piece of furniture,they also inherit the attributes and methods of its superclass .,0.6253831
A woman is standing and isn't looking at the waterfall,"the men had pakistani passports and reportedly were seen together at the airport earlier in the evening , law enforcement sources said .",0.6259032
the best thing you can do is to know your stuff .,two girls are walking by a tree in front of a brick building .,0.62642294
A baby elephant is not eating a small tree,"nicaragua , venezuela offer asylum to snowden",0.6269426
There is no girl in pink twirling a ribbon,i would recommend asking questions in a way that doesn 't require a yes or no answer .,0.627463
Man in yellow canoe paddling through water.,ashya king 's parents freed from jail in spain,0.62798256
a das air cargo plane sits on the runway .,The woman is drinking lemonade and watching T.V.,0.62850237
"the u.s. , other western nations and nato condemned the violence .",A girl is not playing the guitar,0.6290224
afghan parliament votes to oust key ministers,parent is defined as a point of origin . i 'm not done being the best parent i can be for ben . not by a very long measure,0.62954247
beat severely with a whip or rod .,a dog bounces on a trampoline .,0.63006276
two girls are walking by a tree in front of a brick building .,because the switch was connected to the closed circuit,0.63058245
A man is peeling a potato.,( medicine ) the capacity of an organism to defend against disease .,0.6311021
"It was developed with consultation from more than 300 leaders in academia, industry, government and the public.","i don 't know how legitimate this is , but i heard he 's kind of suicidal .",0.6316221
"write as if with print , not in cursive","Two more died later, and initial autopsy reports show they succumbed to dehydration, hypothermia and suffocation.",0.63214207
the black dog is running on the grass with a toy in it 's mouth .,Two people are riding motorbikes,0.6326621
government initiatives to disarm have been ineffective .,the path does not close,0.63318205
ann romney has never had to get out and be a part of the workforce .,a dog bounces on a trampoline .,0.6337019
"the note 's must-reads for monday , november 25 , 2013",Several swimmers jump into the water.,0.6342219
a boy holds a net with a snake in it close to the ground .,mrs maij-weggen report ( a5-0323 / 2000 ),0.6347418
A dirty soccer ball is rolling into a goal net,"i would happily have explained what i was actually saying , but you never asked - you simply launched into accusations .",0.6352608
A lemur is eating,"abide by : act in accordance with rules , commands , or wishes .",0.6357815
( parliament adopted the legislative resolution ),A cat is not crawling under a piece of furniture,0.6363016
"you might not like obamas views , but he has them .",twelve killed as gunmen raid village,0.6368216
A boy and a girl are playing on the outdoor gym,"his 1996 chevrolet tahoe was found abandoned in a virginia beach , va . , parking lot june 25 .",0.63734156
guatemala 's former leader found guilty of genocide,dining room with wooden dining table set with playmates .,0.6378615
fire at south korean bus terminal kills 5,two black dogs are playing in a grassy plain .,0.6383813
The boy is not playing the piano,press releases : yemeni presidential election,0.6389012
the man is playing the guitar .,collect discarded or refused material .,0.6394212
idolize / show devotion to,dealbook : british retailer hmv enters equivalent of bankruptcy,0.6399411
the best thing you can do is to know your stuff .,A magician is cutting a girl into two pieces like butter,0.64046115
really ? man says he 's ' certain ' where hoffa is buried,plane in mid-flight at sunset .,0.64098114
bairstow hits ton in india tour match,The girl is trotting on the horse,0.6415009
An animal is being ridden by a woman,"impose , involve , or imply as a necessary accompaniment or result .",0.6420209
The woman isn't stirring eggs in a bowl,A young boy has a red fishing pole.,0.6425407
obama calls for international front against is,A hiker is on top of the mountain and is doing a joyful dance,0.6430607
Three men are sitting on a mountainside and looking at the view with a pair of binoculars,they would give the right to divorce the husbands who would have abandoned them ?,0.6435806
"about 22 % of twentysomethings are obese , which is roughly 30 pounds over a healthy weight .","change the key of , in music .",0.6441007
"about 22 % of twentysomethings are obese , which is roughly 30 pounds over a healthy weight .","The climbing equipment to rescue a man is hanging from a white, vertical rock",0.6446202
a man playing the guitar .,A woman is scrubbing a zucchini with a brush for vegetables,0.6451406
state or say further ;,A woman is applying cosmetics to her eyelid,0.64566046
black and white cow standing near pile of snow .,a person is out in the water at the beach while the sun sets .,0.6461804
a person is out in the water at the beach while the sun sets .,Two men are playing table tennis,0.64670014
A young man deep in thought.,Two men are playing table tennis,0.6472201
A guy is leaping into the air in a wooded area,I guess it depends on what you're going to do.,0.64774007
a skier stands on his hands in the snow in front of a movie camera .,about 31 percent of americans are now obese — roughly 30 or more pounds over a healthy weight .,0.6482603
move about in a confused manner .,A man is shooting a weapon,0.64878
A woman is amalgamating eggs,two people are walking through some water .,0.6492999
black dog chasing brown dog through snow,if the other bulb is no longer contained in a closed path with the battery,0.64981985
"i don 't know how legitimate this is , but i heard he 's kind of suicidal .",a black and white cat lying on a blanket .,0.65033984
south african icon nelson mandela hospitalized,The girl isn't jumping onto the car recklessly,0.65085965
The bride and the groom are arriving after the wedding,a black and white cat lying on a blanket .,0.6513797
a man and his bicycle laying down on the green grass .,"A girl in water, with goggles and swimming cap.",0.6518991
Two teams are competing in a football match,A woman is scrubbing a zucchini with a brush for vegetables,0.65241945
( medicine ) the capacity of an organism to defend against disease .,"The dollar fell as low as $1.1624 per euro from $1.1486 on Friday, and traded at $1.1594 at 10:15 a.m. in London.",0.6529392
a group of boys are playing soccer on the beach .,jordan elected to take saudi seat on un security council,0.65345955
knox county health department is following national centers for disease control and prevention protocol to contain infection .,A person is stirring vegetables in a pot.,0.6539792
Two people in two chairs are reading pleasantly,A person is slicing a potato.,0.65449923
A young child is running down a gravel road that is covered with dead leaves,A picture is being drawn by a man,0.65501916
french jets strike deep inside islamist-held mali,"write as if with print , not in cursive",0.65553916
The little girl is smiling and wearing a fake nose and glasses,us stocks open higher despite gdp miss,0.65605915
US government 'on the edge of shutdown',A man is passionately playing a guitar in front of an audience,0.65657884
"talk or behave amorously , without serious intentions .",your top 10 flu questions answered,0.65709895
"and , perhaps most important , ahmadinejad exerts a destabilizing influence , not bernanke .",look through a book or some other written material ( for information ) .,0.65761876
"it 's true that , under one understanding of "" accessibility "" and "" determining "" , your accessibility relation is determined by your axioms .","american black bears they are somewhat common in some wilderness areas of california , mostly in the mountains .",0.6581388
make a written note of something,"Blizzard hammers U.S. Northeast, five dead, 700,000 lose power",0.65865886
"WorldCom's accounting problems came to light early last year, and the company filed for bankruptcy in July 2002, citing massive accounting irregularities.","nicaragua , venezuela offer asylum to snowden",0.65917885
A dog with a ball is being chased in the grass,A person is spreading butter on a tray,0.6596986
we have shed thousands of lives in iraq and afghanistan and what have we accomplished ?,( i love him ! ! ! ! ) 10 reasons we can 't get enough gosling -,0.6602187
A potato is being peeled by a woman,The person isn't practicing the guitar,0.66073835
nato regrets russia 's decision to suspend participation in the cfe .,cannes thief ' steals $ 53m of jewels ' in armed heist at hotel,0.66125834
A small child in a pink sweater is climbing a concrete staircase,Group of people sitting around a restaurant dining table.,0.66177815
create an electrical short in something .,the united states and other nato members have refused to ratify the amended version until russia withdraws troops from former soviet republics moldova and georgia .,0.6622983
Beer bottles (-LRB- Harp Lager )-RRB- lined up on the floor.,mandela leaves hospital after 10 days,0.6628182
female film directors slowly gain ground,The bride and the groom are arriving after the wedding,0.6633382
female film directors slowly gain ground,A woman is dancing near a fireplace,0.66385794
( theology ) the act of delivering from sin or saving from evil .,the baby is wearing a red shirt and walking in a plaza .,0.66437805
here is an interesting article on wikipedia to give overview of pressure related injuries .,"trade : pakistan , india agree to take it a step ahead",0.6648979
A cute puppy is repeatedly rolling from side to side on its back,a man is slicing a leave .,0.66541785
make something more diverse and varied .,conspiracy against me - lance,0.66593766
south african icon nelson mandela hospitalized,A dog is missing the ball in mid air,0.66645813
bulb c and switch z are in the same closed path,state or say further ;,0.6669776
( theology ) the act of delivering from sin or saving from evil .,A wet boy is cheerfully jumping around on dirty and wet grass,0.66749716
extend out or project in space .,colorado shooting suspect was under psychiatrist 's care,0.66801715
Morsi supporters protest in Egypt,a black dog fighting with a brown dog in the snow .,0.66853726
A dog is biting a can,fast-food workers strike for higher pay,0.66905755
a white jeep parked on a street .,cctv of gunmen in tunisia museum attack,0.6695769
create and charge with a task or function .,"The technology-laced Nasdaq Composite Index .IXIC shed 15 points, or 0.98 percent, to 1,492.",0.6700974
Europe floods continue to create havoc,have a complexion with a strong bright color ; reflect emotion via one 's complexion .,0.6706172
black dog chasing brown dog through snow,cause to move with a flick or as if with a flick,0.67113674
A man plays a guitar.,A group of people are dancing in a show,0.67165697
"discover or come upon accidentally , suddenly , or unexpectedly ; catch somebody doing something or in a certain state .",Have you tried asking your employees?,0.6721769
mr. geoghan had been living in a protective custody unit since being transferred to the prison on april 3 .,press releases : yemeni presidential election,0.6726968
a visit to libya by the russian foreign minister was announced .,A large dog walks along a gravel path in the woods.,0.6732168
it has the effect of augmenting the potency of the big countries to the detriment of babies .,pussy riot verdict greeted with defiance,0.6737368
A man is performing a trick on a bike,cubs outfielder sammy sosa was suspended for eight games by major league baseball friday for using a corked bat .,0.6742567
A young man deep in thought.,"It took six years, but fans of ""Star Wars: The Clone Wars"" will finally be getting the show's long-awaited seventh and final season.

The six-year wait for “Star Wars: The Clone Wars” Season 7 is nearly over. The first episode of the series’ final season will premiere on Disney+ on Friday, February 21, and Disney has unveiled a new clip and several images to hype up the beginning of the end.

Like the show itself, Season 7 will focus on the end of the galaxy-spanning Clone Wars that defined much of the franchise’s mythology. The new clip from “The Bad Batch” teases a team-up with a squad of “favorably mutated” clone troopers, who will kick off the season with a mission behind Separatist lines.

Per Disney: “The forces of darkness have amassed great power in their bid to transform the Republic into the Galactic Empire. With the Republic on a losing streak, Captain Rex fears the Separatists are using stolen data to help predict the Grand Army’s every move. As the threat of defeat looms, Rex teams up with experimental Clone Force 99, also known as the Bad Batch. Together, they embark on a high-risk mission behind enemy lines to uncover the truth behind the Separatist victories.”

While the series’ new clip is focused on the Clone Troopers, plenty of fan-favorite Force users will be returning throughout the upcoming season, including Anakin Skywalker, Darth Maul, and Ahsoka Tano.

Disney

“The Bad Batch” was intended to kick off Season 7 several years ago before production on the series was stopped. The episode would’ve been part of a four-episode arc. One of the series’ writers released plot details about the story arc in 2014, when the series’ future was uncertain — and unfinished story reels were also released — but only time will tell how the experimental Clone Troopers play into the overall series.

The seventh season of “The Clone Wars” will premiere a few months after Dave Filoni’s Disney+ tentpole “The Mandalorian” hit the streamer. Filoni served as creator and showrunner on “Star Wars Rebels” and is the showrunner for “The Clone Wars.” Like his animated series, “The Mandalorian,” which will return for a second season in October, enjoyed stellar fan reception.

“The Mandalorian” Season 1 finale teased that the Darksaber, a black-bladed lightsaber that originated in “The Clone Wars,” would play a significant role in future installments. Given the interconnected nature of recent “Star Wars” projects — and Disney’s need to keep the franchise in the public eye — don’t be surprised if similar teases pop up in the upcoming “The Clone Wars” season.

Check out the clip from “The Bad Batch” below:

Popular on IndieWire

Sign Up: Stay on top of the latest breaking film and TV news! Sign up for our Email Newsletters here.",0.6747766
fire at south korean bus terminal kills 5,A person is spreading butter on a tray,0.67529666
The man in a grey t-shirt is sitting on a rock in front of the waterfall,"Taylor's aides warn an abrupt departure could trigger more chaos, a view shared by many in Liberia and, in private, even by mediators.",0.67581624
"north american markets grabbed early gains monday morning , as earnings season begins to slow and economic indicators take the spotlight .",A man with moustaches is standing on a balcony and is looking at the road below,0.6763365
a woman is slicing up some meat .,Some Syria violence qualifies as civil war -Red Cross,0.67685604
russia gives initial ok to american adoption ban,freeman said not having a driver license has been a burden .,0.67737603
A man is talking to a woman,the entrusted muslim brotherhood,0.6778965
algerian president in france for medical tests,they would give the right to divorce the husbands who would have abandoned them ?,0.6784161
n.y. / region : geechie dan plays the 42nd street subway,"but just as the european union itself , and this will happen .",0.678936
where you live at a particular time .,a potted plant with only a few sprouting .,0.67945594
A man with a bicycle at a coffee house.,tthe girl is standing in front of the open door of the bus .,0.67997557
fire at south korean bus terminal kills 5,home office space with bright green walls and artwork .,0.6804957
egypt 's morsi faces trial for prison break,t magazine : look of the moment | taylor swift,0.68101597
a long train is on train tracks .,obama praises u.s.-latin america trade ties,0.68153536
if the other bulb is no longer contained in a closed path with the battery,"that said , i would caution against the attempted use of proof by anecdote here to prove the effectiveness and validity of the concealed carry laws .",0.6820556
“ : secret service dog falls to its death ” 😢 🐶,bulb a was still in a closed path with the battery,0.68257535
"over 50 , and under no illusions over 50 ? invent yourself everyday !",young redheaded man holding two bicycles near beach .,0.6830956
"north american markets grabbed early gains monday morning , as earnings season begins to slow and economic indicators take the spotlight .",the texas congressional delegation now is 17-15 democratic .,0.68361545
: - \ hmv gone into bankruptcy equivalent ...,a chart or map showing the movements or progress of an object .,0.6841351
gap between 3 and positive battery,a domestic animal stands in a pen .,0.68465525
