sentence1,sentence2,similarity
a potted plant with only a few sprouting .,A dog is playing alone on the shore covered by snow,0.6066287
The meat is being dropped into a pan,a man is kicking pots of water .,0.60725486
"five alternate jurors also were selected , with a sixth alternate to be picked on friday .",Complaints in Russian election mount,0.60788107
"this episode has shown that the precautionary principle that has been applied , made sense . """,# pakistan ’ s premier intervenes in fire inquiry,0.6085075
putin to win russia 's presidential election,"Carson City, NV – Today, Nevada Attorney General Aaron D. Ford together with 22 state law enforcement partners, reached an agreement with PayPal Charitable Giving Fund, Inc. The agreement was created to ensure donors receive adequate information and disclosures when making charitable contributions through the company’s online fundraising platform.

PayPal Charitable Giving Fund, Inc. (PPGF) is the charitable arm of PayPal, Inc. PPGF is a 501(c)(3) nonprofit corporation that allows donors to contribute funds electronically to PPGF and select a charity that will ultimately receive the benefit of their contribution. Donors’ contributions are combined and distributed to the donors’ chosen charities. PPGF does not collect fees from donors or charities for this service; however, a charity receives contributions more quickly if the charity maintains a PayPal account, a fact that had not been adequately disclosed to donors. In some instances, PPGF redirected donors’ contributions from the charity selected by the donor to other organizations with similar purposes without informing donors.

“Charitable contributions are the financial backbone of many worthy causes,” said AG Ford. “Consumers should always have the information they need to make informed decisions about their donations. Today’s settlement with PayPal’s Charitable Giving Fund ensures every donor’s wishes are honored.”

Nationwide, charities regulators joined the effort to investigate PPGF’s fundraising activities, including its disclosures, vetting practices and treatment of charitable contributions. To address the states’ concerns, PPGF agreed to adopt reforms to its disclosures to ensure that donors know:

—That they are contributing to PPGF;

—The timeframe in which a selected charity may receive funds from PPGF; and

—The implication of being an enrolled versus an unenrolled charity on the PPGF platform.

Under the terms of the settlement, PPGF agreed to notify donors when it redirects a donor’s charitable contribution to an organization other than the one selected by the donor. PPGF will also provide regulators with future campaign data to ensure the organization is complying with its obligations under the agreement.

PPGF also agreed to make a payment of $200,000 to the National Association of Attorneys General for deposit into the NAAG Charities Enforcement and Training Fund. This Fund has been established to defray costs associated with the investigation and litigation of cases brought by state charities regulators, and to provide training and education to those regulators.

In addition to Nevada, attorneys general from the following states and territory participated in this settlement: Arkansas, Colorado, Connecticut, District of Columbia, Idaho, Illinois, Iowa, Kansas, Kentucky, Louisiana, Minnesota, Mississippi, Nebraska, New Hampshire, New York, North Carolina Secretary of State, Ohio, Oklahoma, Oregon, Pennsylvania Texas and Wisconsin.

The Attorney General’s Bureau of Consumer Protection represented Nevada in this matter.",0.60913336
Chinese stocks open lower Friday,norway marks anniversary of massacre,0.6097591
it depends on generally syntactic structure of two languages and -yes- some pragmatic issues .,allow the passage of air,0.61038613
The woman has a orange shirt.,A snowboarder is grinding down a long rail,0.61101186
A young girl with painted face is standing next to some other children,red fox standing by .,0.6116381
shinseki retires wednesday after a 38-year career that included combat in vietnam and head of u.s. peacekeeping efforts in bosnia .,"Total revenue for the second quarter was $1.48 billion, up 7% from $1.39 billion in the same period last year.",0.61226445
make an image or sound clearer ; put into focus,People are walking through a street which is crowded,0.6128906
a side or surface of something,A lone bicyclist is putting down a bike,0.61351687
move to and fro or from place to place usually in an irregular course .,how do i make this paint match ?,0.6141429
north korea postpones war-torn family unions,no one really wants to talk about anythiing else .,0.6147689
the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .,obama pledges to make new health care law work,0.61539507
the international atomic energy association stated that jordan has agreed to the additional measures .,"sean harrigan , president of the california public employees ' retirement system , also suggested paring down the nyse 's 27-member board , changing its composition and making it more accountable .",0.61602116
even though the question has been answered i would like to add my answer .,Complaints in Russian election mount,0.61664736
i think it is depends on the program .,they don 't intend to leave those items around the house or untidy the house .,0.6172739
Someone is pouring ingredients into a pot,A person is chopping down a tree with an axe,0.6179001
A yellow palm is in front of a building and one dark skinned male is standing next to it,You are on the right path.,0.6185261
"appellate courts across the country have issued differing rulings on the issue , allowing public displays of the ten commandments in some cases and banning them in others .","the decision came after "" listening to our customers and associates , "" melissa berryhill , a spokeswoman for wal-mart , said .",0.61915267
"as unions usually do , they chose keeping their benefits at the level they are , over keeping cops on the job , and the lay offs happened .",a longed-haired cat with it 's eyes closed .,0.6197784
egypt 's hosni mubarak faces retrial,un urges syria gas attack inspection,0.62040466
two dogs running together and one has a duck toy in its mouth .,A dog is leaving a ball in the dirt,0.62103045
A small black and white dog is carrying a stick and is swimming,a person is surfing a large wave .,0.6216575
"newcastle 2-0 liverpool : match report , pictures & video highlights",typhoon bopha kills 15 in s. philippines,0.6222827
A man is playing keyboards,A bike is being held over his head by a bicyclist in a group of people,0.6229093
frum : u.s. gun problem is not a race problem ( must read ),a person is mixing a pot .,0.62353545
A girl is styling her hair.,Somebody is leaping in the air on a board,0.62416154
A man is severing the toe of an empty leather boot with a sword,Man walking bicycle to patio of a coffee shop.,0.6247878
A little boy in clothes dyed in red is jumping into the air,"shares of lendingtree soared $ 5.99 , or 40.1 percent , to $ 20.68 in afternoon trading on the nasdaq stock market .",0.6254139
a girl in a black desktop holds up an open box of corn flakes and a carton of milk .,A guinea pig is eating a carrot,0.6260412
on the screen of the machine they will find all the information about the validity of their document .,spacex dragon docks with international space station,0.6266664
"take a walk for one 's health or to aid digestion , as after a meal .","( cause to ) become less interesting , attractive or vigorous .",0.6272931
a baseball player throws the ball .,A big wave is being ridden by a surfer across dark green water,0.6279179
north korea postpones war-torn family unions,u.s. judge approves force-feeding californian inmates on hunger strik,0.62854457
a dog jumps over a hurdle .,spacex dragon docks with international space station,0.62917113
"out of touch and completely untrustworthy , however , wouldn 't .","the users are the losers , with the employees , and the competitiveness and growth european régresseront .",0.6297972
put an end to a state or an activity .,"iran , iaea officials meet ahead of march nuclear deadline : isna",0.6304234
"Next Weather: Top 10 Weather Day Going Into Weekend, But Severe Storms Possible SundayAfter a cooler week, it’s a Top 10 Weather Day Friday. Plus, the latest on a Next Weather Alert for Sunday.

Next Weather: Dry, Mild Thursday Before Top 10 Weather Day On FridayThursday will be a bit warmer than Wednesday and things will dry out, but Friday is really the day to look forward to.

Next Weather: A Top 10 Weather Day To Kick Off Memorial Day Weekend Next Weather's goal isn't only to focused on alerting Minnesotans to potentially severe weather, it's also about celebrating days that will be exceptionally beautiful. One such day is in the weekend forecast.

Next Weather: Soaking Rain Wednesday, Weekend Warmup AheadWednesday will be soggy, breezy and cool, with a high temperature of 53 degrees in the Twin Cities.

Madison Community Rallies To Restore Beloved, Storm-Damaged BallparkIn the town of 1,500, baseball brings people together. It’s been that way for decades. The storm destroyed a good portion of the outfield fence, took down four, 80-foot light towers, and ripped the roofs off of both dugouts.",partake or provide a banquet,0.6310494
"OCT4, a transcript of POU5F1, plays a role in maintaining stem cell pluripotency, self-renewal and chromatin structure in stem cells, and promotes tumor growth in a dose-dependent manner.",a side or surface of something,0.6316756
A motorcyclist on a bike is leaning into a sharp corner,how to make a strong mug of filter coffee without any coffee machine ?,0.63230205
A man is playing a game with a ball,"# nra releases target shooting app , hmm wait a sec ..",0.6329285
I'm thinking it's a bad idea. ,"| decisions based on evidence so sueing companies like boeing because they want to build in a state his "" friends "" don 't control is not hurting job growth ?",0.6335542
the white dog is laying on the wooden floor underneath the table .,a person is writing .,0.6341798
pass through the esophagus as part of eating or drinking .,""" would you like to wear your seatbelt ? """,0.6348064
A man doing a jumping bike trick surrounded by trees.,A dog is far from the red ball in the air,0.6354331
"the climate is changing , not in the distant future , but now :",dozens dead in central african republic fighting,0.63605887
"to make ready , fit out",relation horse-trailer orden ( a5-0241 / 2000 ),0.636685
A man in a maroon bathing suit swings on a rope on a lake.,two women in a sailboat .,0.6373114
Four kids are doing backbends in the park,two white dogs are running together .,0.63793737
"Next Weather: Top 10 Weather Day Going Into Weekend, But Severe Storms Possible SundayAfter a cooler week, it’s a Top 10 Weather Day Friday. Plus, the latest on a Next Weather Alert for Sunday.

Next Weather: Dry, Mild Thursday Before Top 10 Weather Day On FridayThursday will be a bit warmer than Wednesday and things will dry out, but Friday is really the day to look forward to.

Next Weather: A Top 10 Weather Day To Kick Off Memorial Day Weekend Next Weather's goal isn't only to focused on alerting Minnesotans to potentially severe weather, it's also about celebrating days that will be exceptionally beautiful. One such day is in the weekend forecast.

Next Weather: Soaking Rain Wednesday, Weekend Warmup AheadWednesday will be soggy, breezy and cool, with a high temperature of 53 degrees in the Twin Cities.

Madison Community Rallies To Restore Beloved, Storm-Damaged BallparkIn the town of 1,500, baseball brings people together. It’s been that way for decades. The storm destroyed a good portion of the outfield fence, took down four, 80-foot light towers, and ripped the roofs off of both dugouts.",both are on the same side of the circuit,0.6385641
the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .,"In addition, primary care trusts (PCTs) were given star ratings for the first time this year.",0.6391888
an object impairs the respiration of someone or something .,Two small boys in a woody area looking at a shed.,0.63981557
their donnerait-elle divorce law spouses who would have abandoned ?,put an end to a state or an activity .,0.6404424
person who manages money in board games,The man is handling a gun,0.64106834
A group of people is equipped with protective gear,loving the street style from the # couture in # paris # fashion,0.64169484
a group of people are standing and sitting around on the ground at night .,move or gather in a hive,0.64232063
""" tennis : djokovic claims aussie triumph zmerchnews dot com """,* * * * * nytimes : security firm discovers cyber-spy campaign * * * * *,0.6429461
"bombs in southern thailand kill 5 , wound 50",shinseki retires wednesday after a 38-year career that included combat in vietnam and head of u.s. peacekeeping efforts in bosnia .,0.6435732
A little boy in clothes dyed in red is jumping into the air,addie joss cone threw an game .,0.6441982
algerian national turnout of parliamentary vote reaches 44.38 pct,hugo chavez : venezuelan officials for unity,0.64482534
defense official hints that israel is stepping back from plans to unilaterally attack iran,there are a few possible reasons .,0.6454512
miss montana has a great story to tell . # autism,"with the show of strength of fishermen who have severely disrupted monday the access of several ports in brittany and normandy , the president of the republic has decided to go on tuesday morning at the port of guilvinec , in the finisterre , to meet their representatives .",0.64607567
The man in the straw hat is not smoking a cigarette,cone threw an game .,0.64670396
egypt protesters defy cabinet threat,it is undeniable that intolerance reached summits of the turkish government .,0.6473291
"insight : u.n. chief finds his voice , but remains cautious on china",Supreme Court to Hear Voting Rights Act Case,0.6479558
put an end to .,"the low person bit pissed me off , but the prose that followed was so good !",0.64858186
A boat is sailing peacefully over the water,""" would you like to wear your seatbelt ? """,0.64920807
A woman is cutting a potato,There is no man cutting a paper,0.6498349
eu ministers hold crisis talks over horse meat scandal,un urges syria gas attack inspection,0.65046066
Some ingredients are being separated in a bowl by a person,A guitarist has blonde and flyaway hair,0.6510876
french socialists win absolute parliament majority,Many people are skating in an ice park,0.65171313
two sheep stand in a doorway .,a brown and white dog is running through the snow .,0.65233904
"two sheep are standing , looking at the camera , face opposite directions .",A brown and white dog is running through the water,0.65296566
how do i make this paint match ?,a person is writing .,0.6535934
"[Ed. – Having trouble making her mind up.]

Michigan Democratic Gov. Gretchen Whitmer’s administration has requested an emergency supply of the drugs President Trump touted as having success treating patients with severe symptoms of the novel coronavirus, in a reversal from the state’s directive to medical professionals last week to avoid the medication for this purpose.

Michigan, this week, requested hydroxychloroquine and chloroquine from the Strategic National Stockpile for physicians to use to help treat patients with COVID-19, after the Food and Drug Administration over the weekend granted an emergency use authorization for the anti-malarial drugs.

But last week, Whitmer’s administration threatened physicians prescribing the drugs, saying they were subject to “administrative action” should they continue to use the medication.

Trending: At age 15, Beto O’Rourke wrote a short story fantasizing about killing children, mass murder

“The Department of Licensing and Regulatory Affairs has received multiple allegations of Michigan physicians inappropriately prescribing hydroxychloroquine or chloroquine. …",a process in which something passes by degrees to a different stage ( especially a more advanced or mature stage ) ;,0.65421796
the capital severely punishes people who head out to the restricted areas ( e.g .,Syrian forces overrun rebel stronghold,0.65484416
the selection of a lottery winner,british police arrested 21 people early tuesday in connection with the suspected ritual murder of an african boy whose torso was found in the thames river .,0.6554699
"revenue was up a tad , from $ 610.6 million to $ 616.5 million .",the price of a good or service,0.6560967
a girl is flying a kite .,A girl is tapping her fingernails,0.6567221
Three women wearing black vests and gray shirts are talking outside of a building.,a tan dog with a black collar barking in the snow .,0.6573492
shinseki retires wednesday after a 38-year career that included combat in vietnam and head of u.s. peacekeeping efforts in bosnia .,edwards found not guilty on one count ; mistrial on others,0.6579747
""" for me , the lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents , "" according to extracts released yesterday .","that would make you a sort of accessory , i think .",0.65860045
fall out of the pod or husk .,"The Sweet 16 is set in our mythical men’s college basketball tournament, and all four of the No. 1 seeds survived.

More accurately, all four of the No. 1 seeds waltzed into the third round of the Big Dance, one of them at the expense of the Bay Area’s only entry in the field, Saint Mary’s. The Gaels were crushed Sunday 87-56 by Baylor, the top seed in the South Regional.

Gonzaga also breezed, beating Oklahoma 88-70 to join Kansas and Dayton, both of which advanced Saturday. The four top seeds won by an average of 20.5 points.

Only one Cinderella remains in the field — 10th-seeded Utah State, which won Saturday against No. 2 Florida State — but the Aggies almost got company Sunday. East Tennessee State, a 14-seed that had knocked off Seton Hall in the first round, gave BYU all it could handle before falling 100-97.

Two 7-seeds advanced Sunday as Arizona and Providence ended the dreams of UC-Irvine and North Dakota State, respectively, a pair of 15th-seeded bracket busters who had knocked out San Diego State and Kentucky on Thursday.

The Providence victory gave the Big East three teams in the Sweet 16. Five leagues have two; Big Ten, Big 12, Pac-12, ACC and the West Coast Conference. Rounding out the field are the SEC (Auburn), the Atlantic-10 (Dayton), and the Mountain West (Utah State).

Here’s the Day 4 roundup of games:

SOUTH REGIONAL

No. 1 Baylor 87, No. 8 Saint Mary’s 56>> The Gaels’ season came to an agonizingly slow end. They fell behind early, trailed by 18 at half and by 33 with 11:44 to play. It was their worst loss since a 94-46 embarrassment at Gonzaga in February 2019. Butler (28-4) was led in scoring, as it has been all season, by its trio of guards. Davion Mitchell 20 points), MaCio Teague (17) and Jared Butler (15), none of whom had shot better than 42% during the regular season, all shot better than 50%.

Jordan Ford, wrapping up a four-year career that could put his No. 3 in the rafters at Saint Mary’s, scored 24 points, but nobody else was in double figures. Malik Fitts, who made seven 3-pointers in the first-round victory over Rutgers, had only seven points. The Gaels (27-9) shot poorly from everywhere: 3 of 16 from behind the arc, nine of 15 from the free throw line, and 36.7% overall. (We did not attempt to reach coach Randy Bennett after this one.)

No. 6 Virginia 63, No. 3 Michigan State 59>> The Cavaliers, who run-and-gunned their way to a season-high 82 points in the opening round (25 points over their season average) returned to character. With its slow-paced offense and smothering defense, Virginia held MSU to 25 first-half points, limiting the Spartans to 19 shots, seven of which they blocked, and forcing seven turnovers. Still, the Spartans had a chance to tie the game with 11 seconds left, but Rocket Watts missed a wide-open three from the corner and Virginia sealed the outcome with two free throws from Jay Huff. Mamadi Diakite had 21 points and eight rebounds for the UVA (25-7) and Braxton Key added 13 points and 13 rebounds. MSU (23-10) was led by three players with 11 points, including Xavier Tillman, who also had 11 rebounds.

No. 2 Creighton 76, No. 7 Illinois 69 >>- The Bluejays, the only surviving 2-seed in the tournament, trailed by 11 points in the second half and were down 65-59 with 4:16 to play. But they closed the game on a 17-4 run during which they held Illinois scoreless on eight consecutive possessions. Denzel Mahoney came off the bench for 17 points to lead Creighton (26-7). Damien Jefferson had 15 and Ty-Shon Alexander and Marcus Zegarowski added 12 apiece. Kofi Cockburn had 16 points and 10 rebounds to lead Illinois (22-10).

WEST REGIONAL

No. 1 Gonzaga 88, No. 9 Oklahoma 70>> Cory Kispert led six players in double figures and the Zags broke open a close game midway through the second half. An 8-2 run — the first six points coming from Joel Ayayi –turned a 50-45 lead into an 11-point lead and the Sooners never got back within 10. Kispert had 17 points, Filip Petrusev had 12, and four others had 11, including Ayayi. Austin Reaves scored 17 to lead Oklahoma (20-13).

No. 6 BYU 100, No. 14 Eastern Washington 97>> Zac Seljaas’ 3-point shot from the right wing broke a 93-93 tie with 1:37 to play, Andy Toolson followed with another three and the Cougars escaped the upset-minded Eagles from the Big Sky Conference. BYU made 13 of 22 three-point attempts (59.1%) and shot almost 60% overall (40 of 67) and then held its collective breath as a last-second shot by EWU circled the rim twice before spinning out. TJ Haws (26 points, 12 assists) and Yoeli Childs (26 points, 11 rebounds) led the way for BYU. Jacob Davison had 29 points for EWU (24-9).

No. 7 Arizona 89, No. 15 UC-Irvine 66>> Zeke Nnaji had 18 points and 17 rebounds as the Wildcats put an early end to the Anteaters’ hope of pulling another upset. UC-Irvine, which shocked No. 2 seed San Diego State on Friday, led 17-16 after a 3-pointer by Jeron Artest (son of Ron Artest). But Arizona answered with a bucket and two free throws from Max Hazzard (grandson of the late Walt Hazzard) and the Wildcats led the rest of the way. Tony Rutherford had 15 points for UCI (22-11). Arizona’s Nico Mannion led all scorers with 19.

MIDWEST REGIONAL

No. 3 Duke 98, No. 14 East Tennessee State 89>> The upstarts from the Southern Conference, who had stunned Seton Hall in the opener, jumped out to a 7-1 lead. And that’s where Duke put a stop to things. The Blue Devils caught the Eagles at 16, passed them on a tip-in by Javin DuLaurier and never trailed after a 10-0 run put them ahead 49-39. ETU, winners of 13 straight, pulled within 78-75, but then went cold for almost six minutes as Duke rebuilt its lead to 13 and coasted into Sweet 16 for the 16th time in 20 years. Vernon Carey led the Blue Devils with 17 points and 10 rebounds. Tre Jones, playing amid rumors that he will apply for the NBA draft, had 16 points, eight assists, and six rebounds. Cassius Stanley also had 16 points. Patrick Good had 22 for ETU, which finished the season 31-4.

No. 7 Providence 104, No. 15 North Dakota State 57>> The Friars jumped on the team that had KO’d Kentucky two days earlier, scoring the first seven points en route to a 20-5 lead. Providence led 51-33 at halftime and didn’t let up, outscoring the Bison 53-24 in the second half. Luwane Pipkins led six Friars in double figures with 19 points, hitting 5 of 7 treys. Alpha Diallo added 14 points and 10 rebounds. Rocky Kreuser had 16 to lead North Dakota State (26-9), which had won 13 of its previous 14 games.",0.65922874
a local non-residential college offering two years of courses,i think it is depends on the program .,0.6598528
a numeral or string of numerals that is used for identification .,"a phenomenon is portrayed with respect to the degree of likelihood that it will be perceived and known , given the ( usually implicit ) evidence , perceiver , and the circumstances in which it is considered. for several of the lus , such as visible , audible , etc . , the type of the evidence is fixed by the targets themselves being a perceptual experience .",0.6604787
the price of a good or service,The women are trying to sell something to the individual.,0.66110545
a man is playing a flute in a band .,A young man on a beach is performing skateboard stunts.,0.661728
A person wearing jeans is sitting on top of a horse saddle,A person is snowboarding down a railing in the snow,0.6623585
us house republicans eye reluctant ryan for speaker,look at how bad things were in 2008 and they basically voted for another 4 years of bush .,0.6629838
dreamliner fix : ' it 's not easy ' - this a big mess that is not easy .,it then named an work group charged to formulate the changes necessary to bring to the policies public expenditure and to the fiscal policies .,0.66360927
A car is riskily jumping over a girl,There are four people outside.,0.6642368
produce a phonemic click .,"injure , scratch the surface",0.6648619
this tendency goes well beyond simple .,the easiest way to look at inheritance is as an “ … is a kind of ” relationship .,0.6654911
iran ' thwarts nuclear sabotage attempts',"tornadoes hit kan . , okla . ; no injuries reported",0.66611505
a man ties his shoe .,a man is seasoning some carrots .,0.66674155
nelson mandela taken to hospital,"The scientist also quarantined himself at home as soon as he developed SARS symptoms, officials said.",0.6673672
nerves calmed -- for now : markets jump on relief over spanish bank bailout,"Total revenue for the second quarter was $1.48 billion, up 7% from $1.39 billion in the same period last year.",0.6679938
"iran , iaea officials meet ahead of march nuclear deadline : isna","they had a treaty beginning in 1941 , after a few skirmishes along the area in question .",0.6686195
