sentence1,sentence2,similarity
given the israeli mentality i would say we will see them strike iran .,a black dog standing in the grass near a volleyball .,0.23571505
6.2 magnitude quake jolts sarangani,a skunk looks at the camera .,0.23667416
A yellow dog is chasing a ball,"in turning down the nima offer , gehman said , ' ' there were a number of bureaucratic and administrative missed signals here .",0.23763344
"north , south korea agree to talks",A yellow dog is chasing a ball,0.23859301
"The new deal would be valued at $1.75 billion, including $863 million in cash and 52.6 million PeopleSoft shares.","liberal elbaradei named egypt pm , islamists cry foul",0.23955122
the new york times : chinese firm buys u.s. solar start-up,a white sheep on a hillside looking at the camera .,0.24050997
"Our team is dedicated to finding and telling you more about the products and deals we love. If you love them too and decide to purchase through the links below, we may receive a commission. Pricing and availability are subject to change.

As we head into a fresh decade, new life choices and resolutions abound. From getting into shape to getting more organized, there are no wrong resolutions here!

But after a decade of climate change conversations and a year that was defined by events like the Global Climate Strike, we have a feeling that many people will be going into 2020 looking to be more environmentally friendly and sustainable.

So if you are one of those people looking to make a few changes for the good of Mother Earth, don't get overwhelmed -- being more eco-friendly doesn't have to be intimidating or difficult. For starters, you can make a few quick swaps at home! Think: stop using single-use water bottles in favor of a reusable one, begin to use silicone food bags instead of plastic baggies for your snacks and add multi-use makeup remover pads to your beauty routine as opposed to disposable wipes. Now if you're thinking that these changes may seem small and inconsequential, a drop in the ocean creates a ripple, right?

Shop 7 eco-friendly products we love below and start off 2020 doing some good for the earth.",the black and white bull is looking at the camera .,0.24146885
"Ellison said that contrary to the contentions of PeopleSoft management, Oracle intends to ""fully support PeopleSoft customers and products"" for many years to come.",the act of moving hurriedly and in a careless manner .,0.24242797
i don 't see why there should be any problem with this whatsoever .,A man is skiing down a snowy mountain,0.24338758
turning off one bulb will not turn off another bulb,"putin , annan meet on syria crisis",0.24434543
what 's the best / easiest way to install and wire a wall light ?,algerian national turnout of parliamentary vote reaches 44.38 pct,0.24530467
the united states said it would stand up to nuclear blackmail and has ruled out negotiations .,what kind of spider web is this - and how do i get rid of it ?,0.24626397
The bike is being ridden by a girl in a strange outfit,"MUMBAI: The much-awaited redevelopment of the Bombay Development Directorate (BDD) chawls at NM Joshi Marg will begin only after the draw of lots for rehab buildings, said an official with the Maharashtra Housing and Area Development Authority (MHADA), on condition of anonymity. The state housing authority plans to conduct the draw of lots in a month’s time. However, the authority will finalise the date only once the ministry portfolios are distributed.

The official asserted that as cabinet expansion has taken place on December 30, the portfolios accumulated with the six cabinet ministers, who took oath along with Chief Minister Uddhav Thackeray in the first round, will now be distributed. Currently, NCP’s Jayant Patil is in charge of the housing ministry. Though a meeting was conducted with Minister Patil, only after portfolios are confirmed a detailed presentation about the BDD chawls’ redevelopment project will be made and the date for the draw of lots decided, explained the official.

Interestingly, the NM Joshi Marg BDD Chawls Phase-1 project construction work was expected to begin last year after Diwali. However, unable to vacate the first 10 chawls the project missed the deadline, and the plan failed to take off.

This paper had reported that in a bid to expedite the shifting of tenants, the MHADA has come up with an offer asking tenants to shift to transit houses wherein on first come first basis they will get an opportunity to participate in the lottery draw. By conducting this lottery draw, the participant tenants will know which floors of the new buildings their houses will be located. The lottery for rehab houses will be held from the top floors of the 22-storeyed building.

Besides, MHADA will also sign an agreement with the lottery winners, giving a surety that they will get their houses back, unlike the city’s other stuck redevelopment projects undertaken mostly by the private developers.

MHADA is drawing the lottery of top floor houses after tenants even after repeated appeals were not willing to leave their houses and shift to the provided alternative places. Following which, this offer was made in a bid to lure residents of getting houses on the top floors of the buildings once ready. So far, 252 families have shifted to the transit houses, informed the official.

At NM Joshi, the authority as per the approved plans will construct seven towers comprising 22 floors each in phase-1, which will house 1,200 tenements. To construct the seven new towers, 10 existing chawls are required to be demolished first.

The tenants of NM Joshi Marg, including Dadar-Naigaon BDD Chawl tenants, are provided alternative accommodation in mill buildings. Ruby Mill, Jubilee Mill, Prakash Cotton Mill, Western India Mill, Century Mill, and Bharat Mill are the six mills that have been identified and have a total of 1,127 transit houses, according to the MHADA.

The then chief minister Devendra Fadnavis had performed the ground-breaking ceremony in April 2017. However, till date, not a single brick has been laid. MHADA, on the other end, is still convincing residents to support the redevelopment of century-old BDD chawls, which have been planned costing of Rs 17,000 crore approximately. If successfully completed, about 16,000 families living in BDD chawls at NM Joshi, Naigaon and Worli will get new 500 square feet of flats free of cost.",0.24722245
sierra leone reaches final day of ebola lockdown,a woman is preparing shrimp to cook .,0.24818142
a man is walking with several dogs .,What is your lid made of?,0.24914056
A man is riding an animal,israeli forces detain palestinian mp in hebron,0.25009918
"doesn 't have the vision to "" sustain "" apollo ?","iaea , iran to hold first nuclear talks since rohani election",0.25105846
super typhoon haiyan closes in on the philippines,"liberal elbaradei named egypt pm , islamists cry foul",0.2520176
decide a specific time for an event,third man arrested in savile sex abuse probe,0.25297654
Five wooden stands are in front of each child's hut,"putin , annan meet on syria crisis",0.25393584
A woman is not slicing carrots,"the dogs are pulling a man on a type of bike , through the snow .",0.25489455
There is no man massaging a woman,The dog leaps over the fence in the park.,0.25585306
it is undeniable that intolerance reached at summits of the turkish government .,the man in a blue jacket is standing in a crowd .,0.2568125
Three men are jumping on a wall,A girl in a white dress is standing,0.25777125
"Phoberomys' skeleton was unearthed 250 miles west of Caracas, Venezuela.",govt. to hold talks with ftii students,0.2587301
nato helicopter makes hard landing in e. afghanistan,"The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.",0.25968888
A man is skiing down a snowy mountain,cause ( a computer ) to execute a single command .,0.260648
A crowd is posing for a large camera man in heavy clothing,barclays boss falls to rate fixing scandal,0.2616075
A deer is standing inside a fence,"today , eatonville is an anomaly in florida : six miles from orlando , it can at any time see itself as a back street after a summer rainy day , small as it was when it was founded by 27 black families in the 1880 's .",0.26256564
"The man and the boy are standing at the top of the stairs, which are outdoors","mursi takes oath of office , becomes egyptian president",0.26352456
you have no need to do anything .,govt. to hold talks with ftii students,0.26448333
the boy is playing the piano .,A black topless person is packing a pile of rocks and a front of clouds are in the background,0.26544285
heavy fighting reported in syria 's aleppo,A man is doing a skateboard trick on a park porch,0.26640156
A woman is shooting at target practice,An onion is being sliced by a man,0.26736045
the man is playing the guitar .,"in countries like india , when you have 2 / 3 of the seats of all parliament , you have absolute majority .",0.2683195
north korea denies involvement in any nuclear program in syria .,do you think she just told you not to bother because you just had a baby not to long ago ?,0.2692784
a dog rolls on the ground .,Two women with black hair are standing steadily in front of a plywood wall,0.2702375
A man is playing keyboards,"The team has named the sensor Canary, for cellular analysis and notification of antigen risks and yields.",0.27119574
two men on boat floating on the water .,it is mainly used to calculate the probability of one event ’ s outcome given that a previous event happened .,0.27215588
The singer is leaving the band,Two cats on a lawn are playing with a plastic toy,0.2731146
explosion hits hezbollah area south of beirut,you know how i would feel supported if i was a troop overseas ?,0.27407306
us closes embassy in syria ( ap ),the way something is with respect to its main attributes ;,0.27503222
"liberal elbaradei named egypt pm , islamists cry foul",he later found out the alarming incident had been caused by concorde 's powerful sonic boom .,0.27599123
Gunmen kill 5 female teachers in Pakistan,wow . a brief but eye-opening piece in the : a pedophile in plain sight,0.2769499
four kids holding hands jump into a swimming pool .,the osce discussed the possible extension of the osce 's mission in kosovo .,0.27790892
this frame concerns entities conventionally being referred to by particular names .,The tail of an animal is being chasing by a dog in the grass,0.2788682
a man is walking with several dogs .,zimmerman acquitted in slaying,0.27982706
"only one month before , muybarak disrupted the demands of constitutional reform by taxing futile ' .",A small camouflaged airplane parked in the grass.,0.280787
given the israeli mentality i would say we will see them strike iran .,"Our team is dedicated to finding and telling you more about the products and deals we love. If you love them too and decide to purchase through the links below, we may receive a commission. Pricing and availability are subject to change.

As we head into a fresh decade, new life choices and resolutions abound. From getting into shape to getting more organized, there are no wrong resolutions here!

But after a decade of climate change conversations and a year that was defined by events like the Global Climate Strike, we have a feeling that many people will be going into 2020 looking to be more environmentally friendly and sustainable.

So if you are one of those people looking to make a few changes for the good of Mother Earth, don't get overwhelmed -- being more eco-friendly doesn't have to be intimidating or difficult. For starters, you can make a few quick swaps at home! Think: stop using single-use water bottles in favor of a reusable one, begin to use silicone food bags instead of plastic baggies for your snacks and add multi-use makeup remover pads to your beauty routine as opposed to disposable wipes. Now if you're thinking that these changes may seem small and inconsequential, a drop in the ocean creates a ripple, right?

Shop 7 eco-friendly products we love below and start off 2020 doing some good for the earth.",0.28174484
the leaders have now been given a new chance and let us hope they seize it .,The woman with a knife is slicing a pepper,0.282704
pope francis slips out of vatican for prayers,bremer said one initiative is to launch a us $ 70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects .,0.283663
"Ellison said that contrary to the contentions of PeopleSoft management, Oracle intends to ""fully support PeopleSoft customers and products"" for many years to come.",texas man finds his car 42 years after it was stolen,0.28462198
"Lex uses a MacBook Pro, an iPhone 4S, a third-generation iPad, a Kindle 3, a TiVo HD, and a treadmill desk, and loves them all. His latest book, a children's book parody for adults, is called ""The Kid in the Crib."" Lex lives in New Jersey with his wife and three young kids. More by Lex Friedman

When Apple introduced iCloud in 2011, it announced that every customer with an Apple ID would receive 5GB of iCloud storage space for free. You can add more storage at a rate of $2 per gigabyte per year, in 10GB, 20GB, or 50GB increments. But if you’re not interested in ponying up extra cash for iCloud storage, that 5GB can quickly get tight.

That’s especially true if you use your iCloud storage allotment to back up your iOS devices. Some Apple customers find that they’re unable to back up both an iPad and iPhone to iCloud, because they don't have enough room. Does that mean you need to either pay for more storage or revert to old-fashioned iTunes backups?

Not necessarily. Instead, it means you need to exercise a little extra manual control over how you send items—and more specifically, what you send—to iCloud for safekeeping.

Once more unto the Settings app

To start, open the Settings app on one of your iOS devices, and then tap iCloud. Scroll down and tap Storage & Backup. On the screen that appears, you’ll see the total amount of storage space you have on iCloud (5GB, if you haven’t upgraded), along with the amount of space that's still unused. Beneath that is a Manage Storage button. Tap it.

At the top of the subsequent Manage Storage screen, you’ll see a list of all the iOS devices that you’re backing up to iCloud, including the current device. Examine the list closely. If it claims that you’re still backing up, say, the old iPhone 3GS that you haven’t used since before House was cancelled, you’ll want to delete its backup so that it stops gobbling up your precious storage space. Tap the unneeded device’s name, and then tap the red Delete Backup button that appears.

If you instead tap the name of the device you’re currently using, you reach a screen offering fine control over the precise items you’re backing up for that device.

The role of the Camera Roll

On that screen, you’ll see the current size of your device’s backup, along with an estimate of how large your next backup will be. Below that, you'll see a list of apps that can back up their data to iCloud. With one exception, the list appears in descending order according to the amount of space each app requires to back up its data in iCloud. The one exception: Camera Roll is always first. It isn't always the biggest item on the list, but it often is; for example, my own iPhone’s Camera Roll accounts for 1.1GB of the phone’s 1.7GB backup.

Tapping to turn off the Camera Roll brings up an intimidating question: 'Do you want to turn off Camera Roll backups and delete the backup data from iCloud?' You can choose Turn Off & Delete or Cancel. That first option is scary. If you think it means you'll lose your precious photos and videos, don't worry: You won't—or, rather, you probably won't.

By default, iCloud backs up your iOS devices’ Camera Rolls. That way, if your iPhone croaks, chokes, or otherwise gives up the ghost, you can restore from iCloud and get all your photos and videos back. If you do tap Turn Off & Delete, then, you aren't deleting those visual memories from your device; rather, you’re simply freeing up the iCloud backup space they consume, and removing the ability to restore those photos from iCloud should disaster strike your iOS device.

That isn't necessarily as risky a move as it sounds. Whenever you connect your iOS device to your Mac, you can back up its saved photos and videos to iPhoto. But even if you rarely—or never—sync your iOS devices over USB, you probably don’t need iCloud to back up your photos, thanks to Photo Stream, which keeps up to 1000 of the last photos you snapped over the past 30 days. Since the iCloud Camera Roll backup is really there only in case of emergency, and you’re likely to note a major emergency involving your iOS device in fewer than 30 days, you can generally trust that your photos are safe even if they’re not backed up to iCloud directly. (Photo Stream photos don’t count against your 5GB iCloud quota.)

Merely turning off the Camera Roll backup will shave off a significant chunk of your iOS devices’ backups. That may be enough to allow you to back up all of your iOS devices without busting the 5GB cap. But you can do even more.

Trim the app fat

Depending on how you use your iOS device, you likely will want to continue allowing some apps to back up their data to iCloud. If you frequently create documents in an iOS text editor, create songs in GarageBand, or generate any content at all, and you don’t regularly back it up (or export it in some other fashion), you should use iCloud backup for those apps.

But you probably don’t need to use iCloud to back up data from many other apps you use. And even if most of those apps account for only a few megabytes per backup per app, they can add up to a significant chunk of storage. For example, you might disable iBooks’ iCloud backup, since you can always restore your iBooks purchases from directly within the iBookstore. You probably don’t need to back up whatever data is stored by games for your kids, or games for yourself in which you don’t care about in-game progress or customizations that you might have made. And for apps that sync and back up their data on the Web—such as Instapaper—backup might be unnecessary, too.

Careful, though: Don’t turn things off willy-nilly. For example, you might think, “Hey, I don’t need to back up my data from the Cards app!” And you may well be right. But if you were to learn that, after an iCloud restore, your old photo cards were now but a memory, you'd be crushed.

Documents, data, and mail

At long last, let’s back up one level from that device-specific screen in iCloud’s settings. (Remember, though, to configure the settings for Camera Roll and other apps on each iOS device you back up.) On the main Manage Storage screen, past the list of your devices, you’ll see two other sections: Documents & Data and Mail.

The Documents & Data section refers not to the kind of content iCloud should back up, exactly; instead it refers to all those bits of data that iCloud syncs between your iOS devices (and, in some cases, your computer). This data counts against your iCloud storage allotment.

Interestingly enough, this section of iCloud’s settings can even refer to data that you saved only on your Mac. In my case, it revealed several megabytes' worth of content I’d saved in Preview while exploring; deleting those old, unneeded documents freed up a little extra iCloud space.

In addition, this section lists synced data from iCloud-leveraging apps and games. On my iPhone, that list includes Pages, Passbook, Keynote, and The Incident. I want my progress in The Incident synced between devices, and the sync data consumes just a single kilobyte, so it survives the cut. But if, for example, you see that Pages is taking up many megs (or more), you can tap it to get a listing of each document saved there, along with the amount of space it’s taking up. If you notice files you no longer need, clean ’em out.

If you use iCloud as your primary email account, you may have your work cut out for you: All that mail counts against your iCloud quota. If you don’t regularly archive email offline, prune attachments, and delete what’s deletable, Mail may gobble up an increasingly large percentage of your iCloud quota. I don’t use iCloud Mail, but I found that it was—at first—claiming about 20MB of storage space. I logged in to iCloud.com and cleared out my initial welcome message and a few other test messages to whittle that number down, though it never hit zero: I do use my iCloud account for syncing Notes between devices, and that data counts against the Mail tally, too.

Freedom can be free

Combine these tricks—disable Camera Roll backups, curate which apps get to back up their data to iCloud, limit what types of data you sync with iCloud, and prune unneeded iCloud mail—and you can dramatically shrink the space required to back up your devices with iCloud.

But if you just can’t trim enough iCloud-stored data to fit everything you need, Apple is always happy to let you pay for more space.",the group of hikers is resting in front of a mountain .,0.2855804
turning off one bulb will not turn off another bulb,A man is slicing an onion,0.2865399
The young girl is playing on the edge of a fountain and an older woman is watching her,"coat , cover , or treat the surface of",0.2874987
new york legislators hope for speedy vote on new gun laws,Two men standing in the surf on a beach.,0.28845775
man riding a bicycle down a narrow path .,how long can i keep bread dough in the refrigerator ?,0.28941667
"only one month before , muybarak disrupted the demands of constitutional reform by taxing futile ' .",south korean workers start leaving joint factory zone,0.29037553
dealbook : moving from wall street to the tech sector proves tricky,it is undeniable that intolerance reached at summits of the turkish government .,0.2913344
us says ready to help blind chinese activist,A woman is not slicing carrots,0.29229337
The man is tossing a kid into the swimming pool that is near the ocean,02 : 41 156 killed in china earthquake,0.2932523
white bus parked in grass in front of building .,peterson told police he left his wife at about 9 : 30 a.m. on dec. 24 to fish alone in san francisco bay .,0.29421115
putin claims victory in presidential vote,it is undeniable that intolerance reached at summits of the turkish government .,0.29517034
The dog is chasing the ball,Two males are standing on a cliff edge and no one is jumping into the water,0.29612914
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a dog,particularly after stating that marriage is a fundamental human right .,0.29708824
The man is tossing a kid into the swimming pool that is near the ocean,A group of teenagers jumping and having a good time.,0.298047
16 killed in north Iraq attacks,a sweeping cut with a sharp instrument,0.29900584
a woman is adding ingredients to a skillet .,a staff of 30 specialists will conduct research and training on cyber warfare and will be prepared to assist nato members with response to any future cyber attacks .,0.29996496
bill clinton got a blowjob in the oval office .,What are you goals?,0.30092406
"the nasdaq composite index .ixic dipped 8.59 points , or 0.48 percent , to 1,773.54 .",There is no blond child holding a yellow bottle,0.30188295
wtf is that all about ?,"euro crisis is over , says france 's francois hollande",0.30284104
The dog is being walked by the woman,one of its uses is calculating posterior probabilities given observations .,0.3038008
"washington ? s economic boom , financed by you",where is justice ? ' they ran him over because he was black',0.3047597
"what the papers say , june 25 , 2013",A stuntman on a bike is in the air near a body of water,0.3057186
a black dog walking through water .,A boy is wearing a yellow jacket and is jumping down from a rock,0.30667758
travelling to romania for 4 days by schengen visa issued by germany ?,elegant dining room with wood furniture .,0.30763644
The runners are racing around a track,omg . at least 245 killed in brazil nightclub fire,0.30859578
The woman is not frying a breaded pork chop,One man is doing a bicycle trick in midair,0.30955452
chinese military reaches out amid south china sea tensions,"Yes, that is exactly what it means.",0.31051338
The dog is not playing with a plastic container,the usda and the naacp should have verified the story before they jumped the gun and threw ms sherrod under the bus .,0.3114729
There are quite a few things you would need to do;,The young girl is playing on the edge of a fountain and an older woman is watching her,0.31243175
manning sentenced to 35 years for leaking government secrets,such is the spirit in which must be elaborate the european constitution .,0.31339025
A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer,"after all , they recommend the policies that politicians will take into account .",0.31434953
four kids holding hands jump into a swimming pool .,prepare for / put to action or use,0.3153082
"Paul Walker dead: Fast and Furious star, 40, killed in car crash",queen meets britain 's new baby prince,0.31626725
A pedestrian woman is building pink bicycles for boa wearing riders,"india gang-rape victim "" struggling against the odds """,0.3172261
turning off one bulb will not turn off another bulb,a man is cutting a vegetable .,0.31818518
bulb c and a are contained in the same path with the battery,"A woman, who is seated, is singing a song and playing the guitar",0.31914413
a man is running across a high wire .,shanghai free trade zone begins operation,0.32010332
someoen is playing guitar .,what 's the best / easiest way to install and wire a wall light ?,0.32106197
""" because it didn "" "" t cause a gap . """,rudd sworn in as australia 's new prime minister,0.32202142
four kids holding hands jump into a swimming pool .,four seriously injured in m23 motorway crash,0.32297975
"Problem is, the system doesn't account for people who could care less about money, or title.",the group of hikers is resting in front of a mountain .,0.32393888
Two men are driving down the road in an open-air vehicle,concrete enactment of an idea or concept,0.32489777
houston texans head coach gary kubiak hospitalized after collapsing at game,complete path including a battery and a bulb,0.3258571
coca-cola joining the fight on obesity,there is no difference between the two terminals .,0.32681566
israel attacks in gaza strip after rocket fire,Birds are flying at a beach.,0.3277751
a black dog digging through the snow .,There is no man standing beside a large and colorful birdcage,0.32873306
787 dreamliner fix : ' it 's not easy',chinese military reaches out amid south china sea tensions,0.3296926
The patient is helping the doctor,plane crash in ghana kills at least 10,0.3306514
The man is standing on the sidewalk,"Yes, that is exactly what it means.",0.33161077
france 's strauss-kahn charged with involvement in prostitution vice ring,united already has paid the city $ 34 million in penalties for not meeting the first round of employment targets .,0.33256936
the leaders have now been given a new chance and let us hope they seize it .,i do not recall anyone suggesting that those behind the ground zero mosque were to be held accountable for 9 / 11 .,0.33352843
israel attacks in gaza strip after rocket fire,The road is long.,0.33448744
Few men like pouring tomato oil,"these words refer to parts merging to form a whole . ( the parts may also be encoded as part _ 1 and part _ 2 . ) there is a symmetrical relationship between the components that undergo the process , and afterwards the parts are consumed and are no longer distinct entities that are easily discernable or separable in the whole .",0.3354463
"mr. president , i make a point of taking the defense of the workers of this sector .","tom kasmer , a 14-year-old from belmont , n.c. , got a word that sounded like "" zistee "" during yesterday 's competition .",0.33640507
obama to deliver statement on syria at white house at 1 : 15 pm,pakistani girl shot by taliban appears on video,0.3373644
the unit must be in balance .,"putin , annan meet on syria crisis",0.33832297
prosecutor jim hardin called the decision a victory for kathleen peterson 's family .,someone is mixing ingrediants .,0.33928186
Three women are sitting in a village,red buses are parked by a large white building beside a formal garden .,0.34024063
The woman is not frying a breaded pork chop,It is snowing on two playing dogs,0.34119993
two baby pandas are playing .,the surfer does a flip off of a wave .,0.34215873
"i 've only made a couple of bbq sauces , but they 've always come out really well .",it is mainly used to calculate the probability of one event ’ s outcome given that a previous event happened .,0.34311908
"The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.",Car bombs kill at least 47 in Baghdad area,0.3440768
"the state of believing in , or having confidence in , something or someone",The woman is styling her hair.,0.34503573
an entity is integrated into a vehicle as a part of a ( possibly unexpressed ) whole which may refer to the whole vehicle or merely to a sub-part of the vehicle .,us says ready to help blind chinese activist,0.34599477
au leaders meet for africa day,turkmenistan borders afghanistan .,0.34695402
there is no gap between terminals 1 and 4,A brown dog is walking on the grass beside a fence.,0.3479138
"in a few billion years , the milky way and andromeda will collide .",questions arise over chemical weapons claims in syria,0.34887165
texas man finds his car 42 years after it was stolen,a boy is playing an instrument .,0.3498305
"The man and the boy are standing at the top of the stairs, which are outdoors",The dog leaps over the fence in the park.,0.35078934
A man is playing a harp.,the black and white dog swims with a brown object in its mouth .,0.35174882
the act of putting something in working order again .,manchester united owner malcolm glazer dies at 85,0.35270745
the act of catching an object with the hands .,four seriously injured in m23 motorway crash,0.35366637
given the israeli mentality i would say we will see them strike iran .,"the note 's must-reads for august 1 , 2012",0.35462552
the finger next to the thumb .,dreamliner having fitful rollout . how tough is this for boeing ?,0.3555831
"but the nightmare scenario is having him alive and in detention , awaiting trial .",try something new on your next vacation .,0.35654333
students take a ride on airwaves,""" we believe we are fully prepared to roll out the [ touch-screen ] machines for the 2004 presidential primary , "" said gilles w. burger , state board of elections chairman .",0.35750192
A toddler is making a splash outside a blue paddling pool,a black dog standing in the grass near a volleyball .,0.3584613
"The new deal would be valued at $1.75 billion, including $863 million in cash and 52.6 million PeopleSoft shares.",there are a few things i think you should do .,0.35942018
to argue or plead in favor of,A football player in a red and white uniform is being pulled down by two teammates,0.36037916
egyptians wait for key presidential vote results,puretunes representatives could not be located thursday to comment on the suit .,0.3613379
A camera is being hammered onto the nail by the man,snowden 's hits hurdles in search for asylum,0.36229682
A man is working on his farm.,a number that expresses the accomplishment of a team or an individual in a game or contest .,0.3632559
us closes embassy in syria ( ap ),south korean workers start leaving joint factory zone,0.36421478
Five wooden stands are in front of each child's hut,"a black , flat screen television placed on the floor .",0.365174
a group of people are dancing .,members of the proliferation security initiative are considering ways of intercepting ships or aircraft suspected of carrying weapons of mass destruction .,0.36613238
recording tracks of music made on some medium,hundreds of reporters and photographers swamped the town and the short hearing involving the five-time all-star was carried live on national cable networks .,0.36709166
gunmen kill 6 polio workers in pakistan,china yuan strengthens to 6.1070 against usd friday,0.3680507
an elderly man in a blue shirt is holding up a piece of canvas art .,An animal is running in circles,0.3690096
it is undeniable that intolerance reached at summits of the turkish government .,"unipol : court rome , danilo coppola remains a grottaferrata .",0.36996847
the ground level of a multi-storied building,coty launches $ 10 billion bid for rival avon,0.37092778
chuck i 'd offer iran a deal .,Three men are looking at something nearby,0.37188643
a person on a snowmobile in mid jump .,increase the volume of .,0.3728447
Several people are sitting at small tables in a darkened room,"break up a solid , usually into a solution",0.37380433
"people in a van opened fire on a pickup and suv believed to be transporting illegal immigrants , said pinal county sheriff roger vanderpool .",taiwan gang leader nabbed at airport after 17 years,0.3747635
decide a specific time for an event,The runners are racing around a track,0.37572205
A person is looking into the distance and people is walking between buildings behind,secondly to define the value of the optimal solution recursively .,0.3766812
